Gene ID,Gcn5_1,Gcn5_2,Gcn5_3,Gcn5_4,Gcn5_5,Gcn5_6,Gcn5_7,Gcn5_8,Gcn5_9,Gcn5_10,Gcn5_11,Gcn5_12,Gcn5_13,Gcn5_14,Esa1_1,Esa1_2,Esa1_3,Esa1_4,Esa1_5,Esa1_6,Esa1_7,Esa1_8,Esa1_9,Esa1_10,Esa1_11,Esa1_12,Esa1_13,Esa1_14,Set1_1,Set1_2,Set1_3,Set1_4,Set1_5,Set1_6,Set1_7,Set1_8,Set1_9,Set1_10,Set1_11,Set1_12,Set1_13,Set1_14
YEL017C-A,1.434651906,0.489066769,0.554281262,0.085270427,0.192754486,-2.017580672,-1.901999809,-0.928014198,0.649932413,-0.345844377,0.294277492,0.038637517,0.489066769,0.965500014,1.93970243,0.638211303,0.638211303,0.454946047,0.638211303,-1.887023276,-1.515932881,-0.631078462,-1.093283131,-0.073169515,0.320888638,0.188539711,0.454946047,-0.073169515,-1.274417024,-0.40091898,-0.149367538,1.950239461,1.466551135,0.051327985,-0.86558232,-0.158245835,-0.151032149,0.083430454,0.451977577,0.709815811,0.205016367,-1.918794943
YEL017W,1.434651906,0.489066769,0.554281262,0.085270427,0.192754486,-2.017580672,-1.901999809,-0.928014198,0.649932413,-0.345844377,0.294277492,0.038637517,0.489066769,0.965500014,1.93970243,0.638211303,0.638211303,0.454946047,0.638211303,-1.887023276,-1.515932881,-0.631078462,-1.093283131,-0.073169515,0.320888638,0.188539711,0.454946047,-0.073169515,-1.229619818,-1.105107586,0.114199521,1.736792083,-0.310958805,-0.465187801,-0.799653172,-0.612423469,1.222691747,1.601736443,0.548696936,-0.172358956,0.565822949,-1.094630074
YEL033W,-0.705024311,0.547841927,-0.188665292,-1.246567791,-0.930234871,-0.188665292,-0.705024311,-1.510976415,1.428735812,1.051603898,1.428735812,1.051603898,0.547841927,-0.581204994,-0.198760479,-0.557113656,-0.241326086,-0.457203145,-2.690318931,1.399256442,1.055170828,0.274741591,1.055170828,0.63824458,0.365213371,0.067138362,-0.5641654,-0.146048305,0.603362216,0.412408457,1.127981847,-0.747984674,-2.624306718,-0.698556288,-0.580651696,-0.081508308,-0.005071914,-0.309599715,1.405903444,0.492021105,0.285359994,0.720642251
YEL034W,-0.705024311,0.547841927,-0.188665292,-1.246567791,-0.930234871,-0.188665292,-0.705024311,-1.510976415,1.428735812,1.051603898,1.428735812,1.051603898,0.547841927,-0.581204994,-0.198760479,-0.557113656,-0.241326086,-0.457203145,-2.690318931,1.399256442,1.055170828,0.274741591,1.055170828,0.63824458,0.365213371,0.067138362,-0.5641654,-0.146048305,0.603362216,0.412408457,1.127981847,-0.747984674,-2.624306718,-0.698556288,-0.580651696,-0.081508308,-0.005071914,-0.309599715,1.405903444,0.492021105,0.285359994,0.720642251
YEL041W,-0.209290523,0.397183707,1.368510184,-0.041726268,-1.548000858,-1.626607694,-1.400802926,0.237421107,1.800006834,0.416418792,0.460964503,0.416418792,-0.018632077,-0.251863571,0.078496334,-0.224038799,1.327836068,0.059598115,-1.055394147,-1.413973675,-0.70068969,0.896279168,2.165030083,0.658052664,-0.479138288,0.268478462,-1.012071429,-0.568464867,0.29214471,0.584751737,1.054107722,0.531431272,-1.040541778,-1.280155169,-0.951304239,1.07458235,2.181943332,-0.816472135,-0.686490843,-0.090162126,-0.67841678,-0.175418051
YEL044W,1.395224014,1.240315659,1.79898989,0.495277826,0.403468722,-0.401584984,-0.718105483,-1.277667876,-0.977369486,-0.827541909,-0.377009904,-0.090706694,-1.212189184,0.548899408,0.458612817,0.547667688,0.516589752,1.652867657,-1.71376055,-1.561773616,-1.102588062,0.153815097,0.687672363,0.755147074,0.776274453,0.326599201,-0.782671773,-0.7144521,-0.204520738,-0.59475436,-0.977361527,0.344874317,0.147343776,-0.70581232,-0.178029575,-1.226587415,-0.320115729,2.386922737,1.548297532,0.470519535,-0.984566581,0.293790349
YEL060C,0.283403497,0.126161299,-0.466745985,-1.548578071,-1.215556001,-1.145996131,0.198929627,1.161726237,0.254804457,-0.457533936,-0.78268767,0.594693443,1.065624072,1.931755161,1.839567183,1.17851042,0.587485256,0.587485256,1.17851042,-0.892799328,-0.761084564,-0.183766823,-1.405314082,-0.969093118,-0.892799328,0.183432823,-0.892799328,0.442665211,0.611964968,0.940094771,0.140241879,-1.372720628,-1.8202157,-1.285052692,-0.315415904,2.044857318,0.598514461,-0.252006696,0.276702632,0.152775575,0.015005596,0.26525442
YER015W,-0.198788605,-0.47405899,-0.326874712,-0.231283373,-1.098475287,-1.452664304,-1.22107814,-0.226299472,2.077837123,1.053254749,1.046755503,-0.325319255,0.953023005,0.423971759,0.224653383,-0.888410535,-1.251808166,0.017108316,-1.913887651,-0.13652279,-0.415706033,0.359287131,1.764369752,1.345545951,1.087693357,0.38069972,-0.59776436,0.024741924,-0.167209149,0.095546936,-0.050016088,-0.452783575,-1.311753782,-0.83751924,-1.400386318,-0.061328048,2.444201069,0.857050962,1.162976291,0.339894501,-0.322414334,-0.296259226
YER034W,0.507748582,0.831242187,1.173370009,0.219894499,-1.510525198,-1.37404536,-1.512451741,-0.827629696,-0.394490224,0.806907347,1.263005159,0.945875348,0.234729171,-0.363630083,1.502275502,-0.150846093,0.664412161,-0.783139117,-1.280500795,-1.484501982,-1.850202636,0.644151816,1.025329548,0.586256069,0.262722578,0.574748195,-0.127246325,0.41654108,0.265183034,0.420106108,-0.321650803,-0.213121423,-0.882801593,-1.740275728,-1.047116849,-0.85498684,-0.251764815,0.376440213,0.858274311,1.586294889,1.872535913,-0.067116416
YER035W,0.507748582,0.831242187,1.173370009,0.219894499,-1.510525198,-1.37404536,-1.512451741,-0.827629696,-0.394490224,0.806907347,1.263005159,0.945875348,0.234729171,-0.363630083,1.502275502,-0.150846093,0.664412161,-0.783139117,-1.280500795,-1.484501982,-1.850202636,0.644151816,1.025329548,0.586256069,0.262722578,0.574748195,-0.127246325,0.41654108,0.265183034,0.420106108,-0.321650803,-0.213121423,-0.882801593,-1.740275728,-1.047116849,-0.85498684,-0.251764815,0.376440213,0.858274311,1.586294889,1.872535913,-0.067116416
YER062C,-0.702641394,0.603664832,1.100689236,1.231290727,-0.371658973,-0.980785599,-1.602353559,-0.930966179,0.593228135,1.733810593,0.710968474,0.019421907,-0.823919275,-0.580748925,1.071232244,-0.152223453,0.678360609,0.454558853,-0.722453914,-1.742261878,-2.05268663,-0.042867281,1.290942999,0.771265032,0.330691539,0.859930761,-0.406619494,-0.337869387,-0.711930159,-0.448907046,1.276094738,2.694169742,0.498012837,-1.09488986,0.105670052,-0.800860564,-0.152876941,-0.407175361,-0.414916893,0.282310601,0.099626339,-0.924327483
YER094C,0.284974175,0.276909884,-0.637532925,-0.080663784,-1.559309955,-1.729966986,0.236655267,0.929593372,1.520345802,0.233012932,-0.849545326,1.17166063,0.99740254,-0.793535628,0.007900792,0.169479323,-0.488230279,-0.506799162,-1.504291374,-1.599237136,-1.059401904,0.412533197,2.004978682,1.103996948,0.320217222,-0.011927549,0.151448813,0.999332426,0.318452986,0.07063099,-0.111281636,-0.708863035,-1.43982954,-2.005245693,-0.344176164,0.986213103,0.135648014,-0.089506992,1.142705039,1.829203345,-0.387971865,0.604021447
YER145C,0.301698582,0.317862353,1.159997516,0.445012271,-1.675576329,-2.03200248,-0.889781793,0.134626455,1.030043865,-0.508382126,0.244859633,-0.467271779,0.827242348,1.111671484,0.889332994,0.605687304,0.207151147,-0.145509221,-1.927405589,-1.389083037,-1.864795503,0.090784792,1.003497781,0.937887134,0.7038523,0.260797899,0.293095945,0.334706053,0.878547031,0.559260368,0.487766538,0.404230175,-0.746771118,-0.291747896,-2.119083559,-0.783550962,0.490155111,0.667903925,-0.650312437,-1.311994753,1.11117184,1.304425737
YER146W,0.301698582,0.317862353,1.159997516,0.445012271,-1.675576329,-2.03200248,-0.889781793,0.134626455,1.030043865,-0.508382126,0.244859633,-0.467271779,0.827242348,1.111671484,0.889332994,0.605687304,0.207151147,-0.145509221,-1.927405589,-1.389083037,-1.864795503,0.090784792,1.003497781,0.937887134,0.7038523,0.260797899,0.293095945,0.334706053,-0.562353057,-1.022827352,0.084990636,-0.595358737,-0.416551717,-0.204127083,-1.074742298,-0.85376502,0.501560784,2.399444509,1.590170733,-0.59673221,0.40379226,0.346498552
YER150W,1.15357955,0.872140468,0.724798421,-0.222223515,-1.680436883,-1.27038343,-1.675821478,-0.948850312,0.49730795,0.912046696,-0.139901071,0.622585664,0.707863162,0.447294777,1.658480759,0.974942073,0.259444418,0.049239448,-1.198289974,-0.749094104,-2.0507806,-0.411705687,0.226379604,0.612355396,0.82169568,0.641933754,-1.12270144,0.288100673,-0.311796935,-0.546118312,0.987614039,-1.587000837,0.420063671,-1.635527259,-1.110808281,-0.226932644,1.854659293,1.082073596,0.491891601,0.257582099,0.128590592,0.195709377
YER177W,0.391801703,0.531787019,0.398753088,-1.001482232,-1.683608178,-1.687036781,-1.027154834,-0.304714543,0.616775183,0.529903794,0.361754199,0.374278909,0.740217959,1.758724714,1.085571951,0.200848593,0.037176609,0.294510918,-1.150676658,-1.65943662,-1.025582104,0.269476275,0.940612528,0.267369797,-0.282521655,0.639251819,-1.385109955,1.768508502,0.540904598,0.90770352,0.042349297,-1.016645425,-1.995062264,-1.320399086,-1.381334969,0.794822248,1.087942862,0.268744038,0.598083209,0.597739817,0.777277546,0.09787461
YFL016C,0.821841616,0.403084796,-0.101747731,-0.843653014,-1.461245682,-1.587870714,-1.403027606,-0.721332261,0.403084796,1.174064282,0.784413598,0.855273152,0.821841616,0.855273152,1.383677306,0.663831674,0.378500992,-0.651871361,-1.239257177,-1.605347362,-1.903522667,0.001930415,0.773120036,0.834225982,0.750536604,0.691050043,-0.075899194,-0.000975289,0.740949102,-0.244141516,-0.505487351,-0.104357645,-0.951782622,-1.392147695,-0.245506311,-0.448781178,-0.132878291,1.456401507,0.378936328,-1.443500101,0.961068809,1.931226963
YFL024C,0.31317717,-0.581491978,0.201999184,-0.756915187,-1.096576902,-1.851092057,-0.829768859,-0.573812445,0.035334455,0.657160785,1.112815991,0.45778649,1.152253178,1.759130175,0.649412242,0.55350595,1.200717425,0.681641954,-1.777275487,-1.792547979,-1.468315909,-0.534272474,0.195050666,0.246991519,0.189687594,0.549078501,0.29092016,1.01540584,0.330082206,0.17087574,-0.693706053,-0.975077102,0.253938389,-1.23323724,-1.215543152,-0.528342552,-0.368879625,0.20014121,0.450596987,2.6857562,0.27593942,0.647455571
YFL039C,-0.007306349,0.681633896,-0.388424455,-1.875431696,-1.213837207,2.05012551,0.445393955,-0.075534638,-1.412873431,0.204764274,0.27682189,-0.005773846,0.652458543,0.667983555,1.278853516,0.258742247,1.452939205,0.335012256,0.567808545,-2.37809172,-0.849699183,0.521456502,-0.164988853,-0.006286684,-0.095476047,0.335012256,0.135972759,-1.391254797,0.086895601,-0.23244267,-0.63533786,-1.49168089,-1.434046118,0.274626028,0.814088667,0.933674424,0.025283394,-0.877609225,0.25137096,2.342041787,-0.429964377,0.373100277
YFR015C,-0.525972733,-0.704085175,-0.896407043,-0.476941025,-0.93373338,-1.564158958,-0.963396973,0.759421706,0.919576448,1.816237739,0.865196855,1.08123702,0.553620423,0.069405095,0.22256399,1.148851356,-0.069805991,-0.293536935,-1.673154488,-0.388465326,-1.029264041,2.279254346,0.865558711,0.031240006,-0.609422295,0.662510646,-0.815356044,-0.330973933,-0.510918225,-0.806213279,-1.597127757,-0.771387584,-0.683253238,-0.891843548,-0.746591649,0.944417723,1.809243765,1.21728313,0.667567562,0.120654824,0.96852262,0.279645655
YFR017C,0.914998358,0.47311772,-0.315385769,-1.0017955,-0.534898686,-2.172266698,-0.859412487,0.839219958,0.576932207,0.355510672,-0.032833184,-0.238207345,0.02771071,1.967310042,0.761399325,1.031928781,-0.379701848,0.062827083,-1.923808445,-1.450454042,-1.438944077,1.393746322,0.980155615,0.3275296,-0.202800376,0.293328495,0.121105152,0.423688413,-0.672097186,-1.096566915,-0.862168319,-1.049266774,-0.509264868,-0.653481895,-0.247352945,-0.032227885,0.893940574,2.376306016,0.60121213,-0.186892414,1.38106836,0.056792123
YGL013C,0.926055464,-1.083043517,0.036380998,1.467290692,-1.244542313,-1.044185516,-0.017695017,1.450335436,-0.087574238,-0.170268549,1.506975066,-0.024733542,-1.240464469,-0.474530495,1.027684288,-0.081484194,1.027684288,-1.873152026,-1.149352587,-1.231851155,-1.066854019,1.495470025,0.899696334,0.474873606,0.233940365,-0.081484194,0.233940365,0.090888903,0.774193262,1.080989038,-0.114062805,0.455579562,0.422385262,-2.101185873,-0.481828527,-0.214413367,0.965356626,-0.079484366,-1.412560264,-1.105778153,1.320243634,0.490565971
YGL035C,0.55119229,-0.104277864,0.522691627,-0.118057827,-1.917635826,-1.680782277,-1.325469114,-0.480700403,0.837255764,0.649408132,1.139183081,0.49661853,0.385510874,1.045063013,0.173459992,0.413874273,-0.42035899,0.295827726,-1.899119594,-0.89047207,-1.649599671,0.241627099,1.805940783,1.08253037,0.582230508,0.519893483,-0.502045489,0.24621158,0.240151093,0.185884426,1.181308438,0.813907127,-1.5891899,-0.642926289,-1.05829774,-0.453503515,1.382357788,0.237715133,1.190399883,-1.703763652,-0.262628294,0.4785855
YGL037C,0.694749123,-0.273206472,-0.355384805,-1.244139591,-1.459604361,-0.684953969,-1.411736881,-0.402995826,0.189936415,0.766386862,0.871087066,1.795886914,0.396433589,1.117541934,2.347254514,-0.663770013,-0.148399366,0.424178594,-1.823633517,-1.17154362,-0.506716966,0.499987408,1.025148114,0.222165383,-0.17798606,0.456007582,-0.546754557,0.064062505,0.919459163,0.655626929,-0.672220292,-1.442404615,-1.980686099,-0.591267269,-1.148781441,0.980363996,0.398618614,0.418643133,0.684446653,0.419249728,0.072417601,1.2865339
YGL096W,0.571876999,0.706645295,0.937239765,-0.23193662,-1.166222747,0.21892385,-2.063752589,-1.318858828,-0.965413309,0.955735937,0.807023403,0.937239765,0.675076559,-0.063577482,1.267110286,0.498687071,0.319235089,-0.70125875,-0.856655619,-1.349411086,-1.844625378,-0.493501612,0.657216719,0.70734183,0.692240549,0.68923594,-0.883391128,1.297776088,0.439617517,0.383037738,-0.184990691,-1.936712946,-1.599757613,0.726018556,-0.770401191,1.289653534,0.012532112,-1.005219622,1.08447709,1.072751552,0.051079301,0.437914663
YGL126W,-0.708271749,-0.346297202,0.16498082,1.345196158,0.943543752,-2.63828309,0.306295592,0.488217573,1.305318034,-0.373676049,-0.046164266,-0.673478902,-0.011013419,0.243632747,0.35319811,0.080096668,0.315761709,1.201548136,-2.089855337,-1.660288807,-1.043183361,0.24600013,0.699305483,0.966269115,1.105208964,0.333816814,0.035902415,-0.54378004,-0.37621469,-0.935700499,0.156431551,0.494957884,-0.376086417,-1.248070943,-1.136689951,-1.184950455,0.469065388,2.155190188,-0.072833128,0.18521598,1.51183534,0.357849752
YGL205W,0.074061691,-0.210830044,-0.258859609,-0.840623746,-1.063723924,-1.381845932,-1.395565575,-0.499711494,1.467120332,1.495909122,0.993663779,0.98646446,0.756561642,-0.122620702,1.097930482,0.52035675,0.547899791,0.430423135,-0.931868519,-1.39790243,-1.659047332,-0.706356639,0.129106697,0.720803537,1.077591323,1.465921065,-0.273430923,-1.021426937,0.086126444,0.253652594,-0.080104606,-0.68269816,-1.234631504,-1.325292825,-1.254892182,-0.533313745,1.899795722,1.4697467,0.999907171,0.691785847,-0.030978616,-0.259102841
YGL206C,0.224553797,-0.06331373,-0.113368341,-0.891978386,-1.093179813,-1.353344502,-1.42783899,-0.877438093,0.865476516,1.483733872,1.162566053,1.123759611,0.851545277,0.10882673,1.097930482,0.52035675,0.547899791,0.430423135,-0.931868519,-1.39790243,-1.659047332,-0.706356639,0.129106697,0.720803537,1.077591323,1.465921065,-0.273430923,-1.021426937,-0.537709768,-0.093654273,-0.421426156,-1.573090568,1.160256559,1.285093481,0.14545937,1.895397796,0.746030609,0.553198565,-0.997865769,-0.741427904,-0.814815334,-0.605446608
YGL209W,0.107739371,0.168765515,-0.030637631,-0.609133535,-1.470265511,-1.476240864,-1.221556898,-0.973011623,0.715919302,1.322280035,1.282096974,0.921101813,0.990169693,0.27277336,0.301536362,0.120822893,0.869024286,0.000477397,-2.023639872,-0.944466724,-1.86331025,1.025159304,0.354143816,0.68654566,0.85959973,0.437040748,-0.648659459,0.825726109,-0.512222744,0.217521926,-0.804489195,-0.232141495,-1.575290266,-0.551387898,-0.592868909,0.347326455,0.426455051,0.757721863,1.678412393,1.843893279,0.290863811,-1.293794271
YGR008C,0.86474656,-0.298432161,-0.323443192,-1.032824231,-1.604334562,-1.266585229,-0.801504376,0.186509057,1.476591998,1.206026736,-0.15819258,0.307849814,-0.096704936,1.540297101,1.390127305,1.005874642,-1.097326809,-0.843860614,0.827562354,-1.503285877,0.788237819,0.438190616,1.041644541,-0.109146359,-0.014486562,-0.743434896,-1.598840082,0.418743924,0.493090408,0.074315518,-1.107476063,-1.118681891,-1.220134614,-1.083165633,-0.940285521,1.614279541,1.525472773,0.642100669,0.153933987,0.474797381,-0.465451503,0.957204948
YGR023W,-0.131602245,0.341285071,-0.347563215,-0.855273552,-1.479220192,-1.14761428,-1.004074876,1.368505506,2.047338225,0.627986261,-0.25510483,-0.214811106,0.089621874,0.960527358,0.7672845,0.530383653,-0.154124659,-0.294169733,-1.466344942,-1.344416524,-2.068889466,0.29146304,1.129297005,0.895412686,0.564369363,1.039714567,0.382235568,-0.272215057,-0.178541778,-0.320581337,-0.591638147,-0.713489213,-0.912371653,-0.513364155,-0.253771261,-1.113318106,0.414840544,2.498642797,0.697564097,-0.527603508,1.557002061,-0.043370339
YGR031W,0.363556078,1.245274086,0.808325602,1.142490531,-1.620351109,-2.093330003,-0.641944707,0.60490095,0.817284842,-0.175737863,-0.638726768,-0.45121661,0.149432744,0.490042226,0.934010839,0.436162831,0.205793323,0.456363292,-2.275581484,-1.831639017,-1.047123772,0.47091835,0.829358147,0.456363292,-0.063728064,0.229535503,0.885293552,0.314273208,-0.003475791,-0.401949878,-0.755854791,0.214316373,-0.541476176,-1.068559313,-1.133633121,-0.771564212,1.101808192,1.581196134,0.825483841,-1.186228009,1.707674335,0.432262418
YGR032W,0.363556078,1.245274086,0.808325602,1.142490531,-1.620351109,-2.093330003,-0.641944707,0.60490095,0.817284842,-0.175737863,-0.638726768,-0.45121661,0.149432744,0.490042226,0.934010839,0.436162831,0.205793323,0.456363292,-2.275581484,-1.831639017,-1.047123772,0.47091835,0.829358147,0.456363292,-0.063728064,0.229535503,0.885293552,0.314273208,0.556354508,0.241497107,-0.694626679,-0.761750076,-0.063797443,0.376422607,0.076252669,2.249055165,0.663229446,-1.480892886,-0.397210181,0.062481497,-1.682952095,0.855936362
YGR050C,0.5595869,0.641913272,0.671048396,0.228743257,-1.48435206,-2.050453254,-1.632222149,0.033718042,0.758511586,0.972441021,0.068125478,-0.181231954,0.441730445,0.972441021,1.350003195,0.585605214,0.690667989,0.03634257,-1.859974898,-1.624832309,-1.651365763,-0.213435279,0.795957486,0.585605214,0.454344875,0.430029279,0.093082835,0.327969593,-0.361798908,0.040731349,0.355397424,-0.325177747,-0.602523911,-0.966772001,-0.808922699,-1.172558204,0.255830336,2.025967769,0.548925519,1.98100054,-0.014816092,-0.955283374
YGR052W,0.5595869,0.641913272,0.671048396,0.228743257,-1.48435206,-2.050453254,-1.632222149,0.033718042,0.758511586,0.972441021,0.068125478,-0.181231954,0.441730445,0.972441021,1.350003195,0.585605214,0.690667989,0.03634257,-1.859974898,-1.624832309,-1.651365763,-0.213435279,0.795957486,0.585605214,0.454344875,0.430029279,0.093082835,0.327969593,-0.361798908,0.040731349,0.355397424,-0.325177747,-0.602523911,-0.966772001,-0.808922699,-1.172558204,0.255830336,2.025967769,0.548925519,1.98100054,-0.014816092,-0.955283374
YGR068C,-0.34783598,-0.031900091,-0.484656598,-0.748303467,-1.642834687,-1.333390348,-0.380699532,1.354645677,1.4316407,-0.240929882,-0.380699532,0.61653148,0.546947292,1.641484969,0.456534051,-0.090409865,-0.302943064,-0.124184053,-2.588957841,-1.29231795,-0.455752437,1.138221242,0.955361652,0.9998914,0.907451476,0.214153194,0.063226782,0.119725412,-0.433293059,-0.773750936,-0.74073921,-0.645132781,-0.362351747,-1.094713565,-0.349621744,-0.32332719,-0.028025111,2.358668052,-0.333709246,1.684204155,1.085489739,-0.043697356
YGR086C,0.648065875,0.517675294,0.067920962,-0.999809545,-1.734929921,-1.452085952,-1.330721887,-0.234936069,0.084794655,0.442841752,0.685046987,0.965363477,1.268142213,1.072632159,0.556300754,0.120164312,-0.426312865,-0.660566466,-1.484337076,-1.524827151,-1.601284141,0.102074734,0.245355916,0.665712808,0.868752617,0.706407746,0.870354938,1.562203874,0.547750462,0.327814923,-0.369650185,-1.326640569,-1.754695283,-1.121032452,-1.295558589,0.585224745,0.424902653,0.193211282,0.582059398,1.513056145,0.674750195,1.018807276
YGR121C,0.639531624,0.885505847,1.027003941,0.108359402,-1.966386913,1.008761874,-0.590980475,0.583947988,-0.050629685,-1.605289278,-0.993575672,-0.409677623,0.180788353,1.182640616,0.663586308,0.075848395,0.645208023,1.032998538,-0.864377874,-1.899519426,-2.02216255,-0.093454539,0.886375647,0.389310377,0.044658106,1.245702181,-0.297956396,0.193783211,0.935463845,1.038160306,1.115852847,0.427466782,-0.720515903,0.127257563,-0.726735909,1.769112091,0.029116977,-1.004849081,-1.247860253,-0.913273799,-1.331237941,0.502042476
YGR142W,1.441951191,1.159470944,0.642546167,-0.29936579,-1.621815022,-0.988284956,-1.40177509,-1.129237874,-0.374797153,0.915885636,0.594756594,0.915885636,0.221376189,-0.076596471,1.011005007,0.13108303,0.451606094,-0.425279851,-1.31389422,-1.096140521,-1.90072329,-0.887889044,0.727181898,1.011005007,1.154732576,1.10353407,-0.251668688,0.285447932,1.315006048,1.708828841,0.7023794,-0.149213698,-1.495608654,-1.342164057,-1.063575855,-0.854180881,-0.315404547,0.285874845,0.724658524,0.617700776,-0.714871889,0.580571146
YGR157W,0.438808596,0.610707754,0.598923671,0.853798117,-0.684577811,-1.445881291,-1.443196214,-1.316544902,-0.651004566,0.166578023,1.610994097,1.26784867,0.394993183,-0.401447327,1.457776333,0.533587806,1.100360656,1.143869813,-1.463428191,-0.954436986,-0.782307334,-1.140040542,-0.984874951,-0.167069574,0.906444332,0.880313877,-0.696162003,0.165966763,-0.172999789,0.227005494,-0.743432981,-0.430645673,0.248846489,0.234658962,-1.292415564,-0.656904116,0.722674057,-0.601849696,2.343469631,1.558348667,-0.968003851,-0.468751631
YGR161W-C,0.433228021,0.754393333,0.754393333,-0.210810572,-1.839958363,-1.670605908,-1.341303806,-0.618338032,0.841043527,1.032103557,0.679680334,0.942382127,0.366320352,-0.122527904,1.531072643,0.470090644,0.188369422,-0.64713407,-1.934289986,-1.898034399,-0.997063005,0.493041442,0.545697475,0.545697475,0.51464646,0.606473401,0.32276829,0.258664207,0.291671197,-0.077368903,-0.739483913,-0.63461904,-1.413642593,-1.122312355,-0.775901049,0.031345517,0.370877791,0.472047679,-0.041330056,2.663220205,0.198124157,0.777371364
YGR175C,0.289387472,1.330731498,1.8086437,1.553090849,-1.287498664,-1.08114008,-0.178659365,-0.155170525,-0.253233774,-1.318918791,-0.751413947,-0.125172986,0.385763507,-0.216408894,-0.260578434,0.735507945,-0.189484567,0.754601618,-0.882062519,-1.672536184,-0.986575577,-0.768641287,0.898278592,1.278452427,1.561356909,-0.374157349,0.853652029,-0.947813604,0.253074021,0.198819883,1.103889909,1.342625275,-0.563169439,-1.045280069,-0.826149253,-1.244742873,-1.019718204,-0.710846,0.173370405,2.153187084,0.042317089,0.142622172
YGR177C,0.289387472,1.330731498,1.8086437,1.553090849,-1.287498664,-1.08114008,-0.178659365,-0.155170525,-0.253233774,-1.318918791,-0.751413947,-0.125172986,0.385763507,-0.216408894,-0.067408785,0.814727992,-0.035583564,0.890791301,-0.88348533,-1.290215666,-1.78346091,-0.446280005,0.319013852,1.211556019,1.892329792,0.149674707,-0.038615021,-0.733044382,-0.818926556,-1.793695468,-0.207376084,-0.464706203,-0.275184648,-0.430795143,0.706050903,-1.300500278,0.706050903,1.59976152,-0.081832275,1.704840864,-0.00020527,0.656517736
YGR180C,0.71763038,1.201240773,1.021712582,0.557471232,-1.828781264,-1.989458943,-1.107801496,0.517880204,0.795902485,0.399037032,-0.104128487,-0.23331149,0.149170398,-0.096563406,0.519788338,0.360473066,-0.055523586,0.254504713,-1.740937939,-1.356211349,-2.022055715,0.186387519,1.244677437,1.053062089,0.738984248,0.541502703,0.098899201,0.176449278,0.893959483,1.040845733,1.513543121,0.129859284,-0.260175778,0.260616401,-1.716055522,-1.08722293,1.07281301,0.314170002,-0.755426967,-1.540162127,-0.349321762,0.482558052
YGR192C,0.722118238,0.798091278,0.143599491,-0.771075794,-1.971729388,-2.07231308,-0.393736966,0.32692239,0.24548957,1.198102098,0.081214862,0.368162089,1.027571048,0.297584165,-0.293434739,0.247311879,-0.574128125,-1.382096037,-1.742802924,-1.305556396,-0.294444517,0.497975913,0.605820409,0.429754547,0.259861589,0.599712854,1.159559849,1.792465698,0.865843398,0.840605111,0.465114625,-0.895075474,-1.988835749,-1.855047397,-0.872147138,0.037914436,0.488738784,0.598056828,0.109285757,0.88656482,0.432417179,0.88656482
YGR203W,0.536858627,0.489095861,0.160588065,1.866108326,-0.6859027,-2.548133956,-0.415681854,-0.436403338,0.793889844,-0.221451157,0.565031278,-0.083019676,0.551674203,-0.572653522,0.218167747,0.258633588,-0.630803527,-0.27364119,-1.969079804,-1.067908991,1.033064002,2.212025257,0.97843221,0.356933663,-0.294490758,-0.132992039,-0.278260859,-0.4100793,-0.446975208,-1.000069517,-0.620297988,-0.30881299,-0.909820532,-0.763623886,-0.175135827,-1.006033919,0.333253487,1.484850001,0.340419715,0.157401195,2.497039789,0.417805678
YGR211W,1.153007957,0.289892024,0.601743791,0.147958261,-0.204273779,-0.550014896,-1.522080389,-1.845721563,-0.565040225,0.933046652,1.153007957,1.298863198,0.070640427,-0.961029413,1.006119987,0.505296949,0.562056492,-0.664099045,-0.68950739,-1.313411546,-1.966148871,-0.582057924,0.352256302,0.964326987,1.331147811,1.216822767,-0.397556897,-0.325245622,1.152569407,1.433170549,0.303495583,0.971812887,0.92448601,0.151499092,-0.654502473,-1.809407326,-1.61525385,-0.820945062,-0.12232767,-0.577485091,0.057617144,0.605270803
YGR229C,1.122668703,0.345100481,0.318173747,0.640001249,-0.778394072,-1.088630661,-1.33363808,-1.570835443,-0.143162648,0.786442804,0.50728065,1.594655974,0.681486311,-1.081149014,0.676096783,0.330826422,1.278594986,0.798593617,-1.125603791,-1.332603227,-1.904400986,-1.140374544,-0.116081269,0.575180309,1.075672873,0.823591354,-0.038174953,0.098682425,-0.499474666,0.474228819,1.088032437,2.183842804,0.471649105,-0.358577541,1.271660511,-0.244734138,-0.872120988,-1.209086315,0.013916624,-0.441932829,-0.511913597,-1.365490227
YGR236C,-0.036359594,-0.021687695,-0.820761036,-1.140957984,-1.495705404,-1.092586176,-0.783358497,-0.369149064,0.681909495,1.95954044,1.049943652,0.618564257,0.729726968,0.720880638,-1.094322523,-0.437817344,-1.291976833,-1.859853215,-0.067730567,0.048725514,-0.523159025,-0.49326418,0.57509194,1.008242722,1.316724593,0.572839871,1.009281835,1.237217212,0.263629934,-0.007182681,-0.543175019,-1.148362241,-0.897163101,-1.38797629,-1.006487169,-0.863618894,1.194718997,1.361671366,1.188870594,1.300106116,-0.110106994,0.655075383
