Gene name,RNAseq1,RNAseq2,RNAseq3,RNAseq4,RNAseq5,RNAseq6,RNAseq7,RNAseq8,RNAseq9,RNAseq10,RNAseq11,RNAseq12,RNAseq13,RNAseq14,RNAseq15,RNAseq16
YNL294C,0.964722943,0.661915634,-0.535487645,-1.529901343,-1.233875731,-0.290229649,0.424258371,0.721295078,-0.460676017,0.98969009,-0.963036242,0.196935161,-0.66264081,-0.585972776,-0.094409554,2.39741249
YNL295W,-0.209311865,-0.181265634,-0.911322912,-1.282889317,-0.679662059,1.145131804,1.125707367,1.309252047,0.240240809,0.849241192,0.699021286,0.778484201,0.053115114,-1.585494857,-1.768420887,0.41817371
YNL296W,0.808041403,1.154881844,0.377263474,-0.306757403,-1.667326799,0.456662611,0.532683457,0.377263474,-0.429961289,0.675660969,-1.942366257,-1.942366257,0.808041403,0.1154141,0.605601798,0.377263474
YNL297C,1.30493045,1.133897071,0.179639655,-1.670326129,-2.165210735,0.388895434,0.267691094,0.938095348,0.328736705,0.83660944,-0.458674656,-0.244445318,-0.658875122,-0.446477763,-0.775892464,1.041406988
YNL298W,-0.759288715,-0.336585012,0.050048455,0.990463659,1.641941089,1.548114968,1.091320292,0.801901223,-0.193612093,0.39628213,0.173271301,-0.963162475,-1.555892335,-0.855441287,-1.148933654,-0.880427545
YNL299W,0.024269299,0.515861521,1.103963069,1.941797998,1.200711679,0.082328808,0.34217352,0.302269531,-0.188715611,0.127443556,-0.356145259,-1.144979811,-2.147273585,-1.045044635,-0.930097442,0.171437359
YNL300W,-0.641263193,-0.631247724,-0.528065677,-0.62628283,-0.047421648,1.007020117,1.609494528,1.655084367,1.010053641,0.875225261,0.649518786,-0.017371731,-0.698505721,-1.291760206,-1.393054307,-0.931423663
YNL301C,-0.352644783,-0.160007237,-0.118462868,0.846134176,1.806704127,0.977095388,0.99151371,0.85835285,0.30712347,0.348229472,-0.238620774,-1.461367789,-2.063201588,-0.951785968,-0.781291631,-0.007770557
YNL301C,-0.352644783,-0.160007237,-0.118462868,0.846134176,1.806704127,0.977095388,0.99151371,0.85835285,0.30712347,0.348229472,-0.238620774,-1.461367789,-2.063201588,-0.951785968,-0.781291631,-0.007770557
YNL302C,-0.479192714,-0.23831563,-0.043635059,0.736710436,1.672718758,0.81175079,0.839321988,0.889703419,0.28796051,0.409960852,-0.323682921,-1.542693864,-2.347757072,-0.719253389,-0.451109785,0.497513681
YNL303W,-0.132475199,-0.780370296,0.617588519,0.554434948,1.377743633,1.108535081,1.292119992,1.419169503,-0.429315693,0.203294799,-0.325203765,-0.913203245,-0.913203245,-1.560915114,-1.560915114,0.042715195
YNL304W,-0.003197598,0.306165759,-0.034585597,-2.93941849,-0.836772416,0.468306676,0.99159325,1.149185849,0.235641077,0.847199275,0.292206607,-0.147392282,-0.554965451,-0.692214512,-0.230937998,1.149185849
YNL305C,0.739205926,0.547177661,-0.157663146,-2.582560937,-1.460934421,0.058221928,-0.426484358,-0.343406863,-0.722964629,0.000289239,0.060415305,0.751446639,0.760575831,0.474500364,0.662464973,1.639716487
YNL306W,-1.134593249,-0.918915007,-1.077656663,-1.290007038,-1.056857689,0.13604927,0.884354369,1.118344302,0.881259686,1.170722832,0.871312997,1.229168734,1.062948458,-0.59029725,-0.918915007,-0.366918747
YNL307C,0.385907324,0.12960793,-0.657002455,-2.165736825,-2.152412839,-0.573662384,-0.350568447,0.360568071,0.271729102,1.129151256,0.476671788,0.85449329,0.795070014,0.490104113,-0.134416249,1.14049631
YNL308C,-0.068933483,0.396700225,0.944032928,2.017070219,1.760465871,-0.085844155,0.19271225,0.249390733,-0.248411659,-0.041710725,-0.439307038,-1.413096684,-1.826227029,-0.647589329,-0.814712964,0.02546084
YNL309W,-0.121945352,0.080753782,-0.618162192,-0.915955585,0.444785086,1.416167749,1.573087136,1.537163035,0.444785086,0.560907268,0.28239313,-1.05922377,-1.689591128,-1.180989191,-0.861172006,0.106996952
YNL310C,-0.582959428,-0.524712952,-0.597713657,-2.298276147,-0.927136459,1.130779523,1.445973578,1.488221116,0.480207785,0.480207785,0.398701254,0.357034422,-0.173223413,-0.672682166,-0.734146756,0.729725516
YNL311C,0.311644379,0.508513673,0.496205613,0.622920774,0.37661371,0.575295098,0.778148068,1.271470822,0.156484111,0.37661371,-0.074114546,-0.971341098,-2.702236856,-1.238159576,-1.033187181,0.545129296
YNL312W,-0.275575245,-0.095950307,-0.592528255,-1.843646703,-0.825109049,1.284246254,1.629326433,1.589575198,0.633207991,0.729778497,0.032923036,-0.275575245,-1.085808346,-0.853014559,-0.632006178,0.580156477
YNL313C,0.006384878,0.351518937,0.908369693,1.524375255,1.202416956,0.298246385,0.674759489,0.592117471,0.068569186,0.178900456,-0.269081816,-1.689758727,-2.299839937,-0.76190835,-0.742209956,-0.04285992
YNL314W,0.185910402,0.400378355,-0.102119626,-1.361093253,-1.952850069,-0.617655513,-0.386484776,0.265043287,-0.835971405,0.105413149,0.67781093,0.749090911,0.284618706,0.304112393,-0.275054585,2.558851096
YNL315C,-0.991709041,-0.975759263,-1.103930841,-1.290351594,-0.929001336,0.115867401,0.873673373,1.165536432,0.947343354,1.133680322,0.827478665,1.223047522,1.106960948,-0.685170682,-0.953293204,-0.464372054
YNL316C,-0.661182681,-0.160956306,0.078843141,1.7062463,1.244527767,0.490715567,0.289461158,0.776757254,-0.725100449,0.972652851,0.202891154,-1.1997283,-1.419429736,-0.218145982,-1.94955286,0.572001124
YNL317W,0.527703081,1.304499452,0.693187829,0.601940094,-0.509333747,0.2980223,-0.239783022,0.199063299,-0.4405485,0.2980223,0.395029396,-1.25592255,-2.104442728,-0.96884708,-0.745824393,1.947234271
YNL318C,1.013384641,1.530968418,1.401317953,0.476830411,-0.871544336,-1.133512385,-0.998675932,-0.326300526,-0.871544336,-0.528663296,-0.425182588,-0.053564449,0.030393795,-1.277048201,0.189366686,1.843774144
YNL319W,1.341203534,1.19073263,1.0282165,0.757110958,-0.065978632,-0.378844903,-0.962615518,-0.748834717,-0.216393797,-0.555426992,-1.201572375,-0.378844903,0.205066526,-1.472436541,-0.555426992,2.014045222
YNL320W,-0.032153297,0.074123847,-0.690799213,-0.514713864,-1.585013229,0.074123847,0.787227371,1.690770033,0.612381023,1.269790617,0.382556866,-0.231800168,-1.143270216,-0.954205589,-1.250822826,1.511804799
YNL321W,0.228567148,0.323808514,-0.699652637,-2.609051637,-1.812990452,-0.193886802,0.055063529,0.671568278,-0.235789388,0.630126339,0.495988004,0.704269039,1.301859061,0.548151948,-0.152625748,0.744594805
YNL322C,-0.042919815,0.311581835,0.477868479,0.735267237,0.517533741,0.076863653,0.124317907,0.652168814,-1.809202064,-0.115591619,-0.622718875,-1.161330312,-0.719972447,-0.244250267,-0.844745846,2.665129579
YNL323W,-0.091983645,0.29896612,-0.038177675,0.003216012,0.29896612,0.908501503,1.221932246,1.7054494,0.565548743,0.797161811,-0.663303064,-0.838276386,-1.601345164,-1.525410893,-1.533782862,0.492537733
YNL324W,1.184606779,1.124174019,0.138951235,0.298682993,-1.519999557,-0.488887426,0.736757039,-0.115881327,0.667603245,0.375784336,-1.799589182,-1.948637766,0.524866045,-0.297202509,0.056139531,1.062632544
YNL325C,1.11705543,1.342436397,0.342755399,-1.079780861,-0.995708353,0.459270997,0.744464958,0.919789779,0.353457492,0.299722905,-1.56848306,-0.380772029,-1.26679481,-0.72499715,-1.009625334,1.44720824
YNL326C,-0.238294969,0.076273486,0.022968123,0.595487536,1.490477022,1.156953305,1.074272601,0.874871073,0.239426036,0.504356303,-0.418306182,-1.234563418,-1.996461863,-1.412172906,-1.016295158,0.28100901
YNL327W,0.84802032,0.3168413,0.278864013,0.776267691,-0.093102364,-0.895818944,-0.935831231,-0.70118144,-1.04797403,-0.800600742,-0.815769942,-1.051303277,-0.475504703,0.945032674,1.934717869,1.717342808
YNL328C,1.523157633,0.840363168,0.640432601,-0.996051001,-2.205847749,-0.649002853,-0.339880566,0.498846504,0.110421637,0.498846504,-1.689856734,0.025908055,-0.339880566,0.425307187,1.086711842,0.570524337
YNL329C,0.180698274,0.095770762,-0.933894264,-2.288393142,-1.572927585,-0.796928337,-0.085508665,0.322602932,0.065040406,0.976027368,0.046499306,1.191603692,1.295579971,0.114107132,0.150553653,1.239168494
YNL330C,-1.143624392,-1.023253785,-1.362986361,-1.760985638,-0.196893554,0.845048514,0.706129827,1.331781279,0.606870057,1.190916018,0.513422733,0.953693913,0.188894548,-0.310410631,-1.113205427,0.574602897
YNL331C,0.02157135,0.116174861,-0.545075035,-1.997744435,0.008999208,1.305507592,1.06562415,1.395089767,0.568312448,0.79113233,0.008999208,-0.003628115,-0.772805857,-1.5967662,-1.117863262,0.75247199
YNL333W,-1.086251057,-0.810485838,-0.748273948,-0.729960108,-0.3038953,1.125751374,1.330729138,1.153984142,1.04308636,1.160203055,0.881387205,0.582775573,-0.248937713,-1.424069525,-1.200604481,-0.725438878
YNL334C,-1.12476187,-0.3338101,-0.00631853,-0.375153094,0.261273826,1.550820499,1.194772782,1.318890742,0.288205286,1.209093378,0.555807523,-0.3338101,-1.19635054,-1.350937496,-1.6184212,-0.039301106
YNL335W,1.193878579,1.015145436,0.752857354,0.206325703,-1.054381451,0.887749338,-0.176598587,-0.906478687,-0.767539955,-0.176598587,-1.765066115,-0.906478687,0.887749338,-1.212485194,0.609531928,1.412389586
YNL336W,1.119053212,-0.167380758,-0.673030353,-1.594240368,-1.173683765,0.653368379,0.789661135,0.708583418,0.205798906,-1.173683765,-0.936375648,0.007652907,0.568718864,-0.758428534,0.300456639,2.123529732
YNL337W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL339C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR001C,-0.324149019,-0.486129365,-0.934737796,-2.254782121,-1.862173431,0.422133005,0.370034927,0.663316927,0.776780448,0.978306255,0.863925198,1.326282396,0.595998028,0.0021144,-0.222688264,0.085768414
YNR002C,0.471462488,0.457222771,0.203677718,-1.424612946,-1.316734084,-1.018266253,-1.299498673,-0.890112591,-0.733079093,-0.192053344,0.74906717,1.862425959,1.108869848,0.780481258,0.492082602,0.74906717
YNR003C,0.102324155,0.325850872,0.3717854,0.98407413,2.011385936,0.59785181,0.318073502,0.184351015,0.066571562,0.242365773,-0.409547303,-1.703772901,-2.290923279,-0.803959083,-0.322282458,0.325850872
YNR004W,-0.87079855,0.576960515,-1.858806721,1.015409985,1.47124819,-0.444800772,-1.241600515,-0.52698382,-0.610621253,0.44383728,-1.052564,0.236846325,0.706436575,-0.129654694,0.706436575,1.57865488
YNR005C,1.733066546,2.262226222,-0.192131123,0.584617782,-0.939990144,0.032793576,-0.428399347,0.584617782,-0.677216313,-0.192131123,0.584617782,-1.218380136,-1.218380136,-0.269571016,-1.030961381,0.385221029
YNR006W,0.358227249,1.148982972,0.848221891,-0.876948858,0.253417944,0.092893563,-0.240842453,1.102916198,-0.473474201,0.592930731,0.65275988,-0.965925954,-1.93167748,-0.764348385,-1.389317313,1.592184216
YNR007C,0.880499457,0.537850197,-0.274665103,-2.707126607,-1.714336882,0.08058529,-0.08554174,0.1627048,-0.127076899,0.084387327,-0.390089709,0.639814726,0.770444878,0.30437175,0.375146662,1.463031852
YNR008W,-0.732124612,-0.201243341,0.037472176,0.277386746,-0.398507124,0.678390449,0.980410446,1.585100892,0.89378275,1.216139243,0.464521203,-0.526268408,-0.99576639,-1.431375389,-2.093148694,0.245230053
YNR009W,-1.105684949,-0.788971511,-0.886188109,-0.903124379,-1.231160318,0.170098964,1.057006334,1.314973461,1.251907777,1.540398857,1.122905566,0.649997223,-0.139667658,-0.496740474,-0.955303308,-0.600447477
YNR010W,0.650538043,0.929337249,-0.125318782,0.354833142,0.929337249,0.316577069,0.614540486,0.430456806,-0.473864947,0.929337249,-1.417637763,-0.428910184,-2.384226052,-1.048354942,-0.565036778,1.288392155
YNR011C,0.356117743,1.129631935,0.857823903,1.717486423,0.630695547,-0.071165458,0.1294321,0.185641303,-0.285220286,0.318164839,-0.2212911,-1.574760128,-1.644604006,-1.246777133,-1.246777133,0.965601452
YNR012W,-0.172563168,0.234191955,0.855813452,1.708281479,1.477154368,0.453171659,0.491553375,0.415585549,0.034342987,0.133142892,-0.316018133,-1.39420533,-2.330238873,-0.712346081,-0.636025818,-0.241840314
YNR013C,-0.044690573,0.617828112,1.282942433,2.077883533,0.48480442,-0.100818046,0.328246547,0.457901471,-0.029940281,0.466902355,-0.089488046,-1.047447989,-1.95267482,-1.357404912,-1.053049631,-0.040994573
YNR014W,-1.104777486,-0.620174946,0.062817699,0.724373882,1.368846868,0.772803855,0.518066683,0.649468105,-0.190985417,0.129812361,0.623866068,1.539272494,-0.668599084,-1.74463758,-1.830145529,-0.230007974
YNR015W,-0.565812699,-0.256787136,0.066504866,1.337573628,2.054566952,1.072968802,0.576309813,0.808263583,-0.202703995,0.01893634,-0.073233912,-1.083477654,-1.660684139,-1.2626628,-0.937032115,0.107270467
YNR016C,0.766179917,0.604383432,-0.056500981,-0.598315064,-2.387892144,-1.659460825,-0.030812911,1.012629383,0.804492341,1.385444002,0.295315132,-0.157434279,-0.575760705,0.038163,-0.439983645,0.999553351
YNR017W,-1.443866434,-1.173916721,-0.607557916,0.101201893,0.14712822,0.763263684,1.222715819,1.35586151,0.598760487,1.4317739,1.00342824,-0.035282501,-0.403300949,-0.991236523,-1.584468129,-0.384504581
YNR018W,-0.639187391,-0.203637492,0.876295094,2.187143315,0.893611805,0.35445561,0.168850322,0.374946973,0.220223759,0.706319322,0.319124385,-0.705027457,-1.67810095,-1.621230614,-1.140952763,-0.112833917
YNR019W,1.371763177,1.414405038,0.688260667,-0.710573695,-2.196387424,-1.175464915,-0.894583055,-0.392377983,-0.319516212,0.42587789,0.047234334,0.221482438,0.604145568,-0.082188216,-0.44300807,1.440930458
YNR020C,-1.214465461,-1.021048596,-0.92827659,-0.613408032,-0.269765399,0.776515684,1.406984087,1.451827081,0.943833666,1.28124849,0.642170838,0.612157414,-0.239447713,-1.069413661,-1.334430941,-0.424480867
YNR021W,-0.282104977,-0.202253933,-0.626615933,0.300113927,0.826641071,0.511713799,1.324363669,1.49775295,0.591135255,0.835850527,0.197825463,-0.93530587,-1.915626923,-1.195755334,-1.454468564,0.526734873
YNR022C,-0.812907234,-0.836807106,-1.194831359,-1.489028486,-1.173903496,0.032098422,0.880984344,1.140887048,0.9686682,1.115531055,0.822922143,1.092472217,1.139091988,-0.628982356,-0.869362817,-0.186832561
YNR023W,-0.709018389,-0.594949187,-0.584730342,-0.55422125,0.36224362,0.530166878,1.162451679,1.646625581,0.897834971,1.347347959,0.6232095,-0.57453615,-0.902585896,-1.379693294,-1.672980499,0.402834819
YNR024W,0.179743192,0.346343843,0.667733719,1.639729573,2.050950491,0.38733163,0.120924984,0.205331408,-0.562012042,-0.434855787,-1.097781602,-1.615920314,-1.447164059,-0.426079643,-0.59990233,0.585626937
YNR025C,0.214606691,0.274224733,0.62912741,1.446794742,2.1439647,0.48605405,-0.070714398,0.128090435,-0.503540878,-0.469375738,-1.099843228,-1.371272714,-1.654042518,-0.486386538,-0.520841202,0.853154454
YNR026C,-0.00679107,0.396550487,1.229706104,2.226751105,0.731574322,0.017369626,0.478158744,0.443594062,-0.111607674,-0.021430016,-0.767775164,-1.481376164,-1.743317633,-0.970430012,-0.732416898,0.31144018
YNR027W,-0.012607219,0.371318311,1.513572078,2.237929128,0.531345267,-0.076748132,0.214683927,0.115908423,-0.557717713,-0.230929569,-0.60213586,-1.530233468,-1.786847429,-0.636255468,-0.248989006,0.69770673
YNR028W,-0.701904956,-0.306937331,-1.180481215,-1.58854253,-0.549709856,-0.231931397,0.168199805,1.211782159,0.527854355,1.305319092,0.456585477,1.292074867,1.499451943,-0.297493082,-1.563489153,-0.040778178
YNR029C,0.04254687,0.427012742,1.131549393,0.770637771,0.62120616,0.668222214,0.541511288,1.090030653,-0.088543034,0.393646007,-0.627351945,-1.545291382,-2.312034366,-0.830819191,-1.037775879,0.755452699
YNR030W,0.717292703,1.249989149,0.87800805,0.127114038,-3.010452316,-0.432739234,-0.351601768,0.344140367,-0.404145788,0.472594022,-0.043173966,0.120019444,-0.695740678,0.141264041,-0.375763586,1.263195522
YNR031C,0.579581353,0.653559806,0.270984182,-1.421074126,-0.939365747,0.545026422,1.135091968,1.561163435,0.630925378,1.309372303,-0.467640334,-0.403064377,-1.077760085,-1.169612036,-1.465873704,0.258685561
YNR032C-A,0.756990232,0.377713971,-0.66410947,-0.821656194,-0.569121775,-0.781600659,-0.722362788,-0.179293269,-1.029102175,-0.722362788,-0.55042928,0.186625278,0.807971407,0.599440557,0.377713971,2.933582982
YNR032W,-0.797544785,-0.435963428,-0.176208353,-1.75280543,-1.385852312,0.808884794,1.611021114,1.218105834,0.482016058,1.049878809,-0.05219193,0.482016058,-0.40258957,-0.618644043,-1.0877983,1.057675484
YNR033W,-0.632375731,-0.490863202,-0.577276943,-1.398826308,-1.866685241,-0.100142413,0.506376867,0.901213558,0.436039558,0.932661023,0.678654183,1.535237867,1.49674962,-0.769114539,-0.866384785,0.214736486
YNR034W,0.848526092,0.758560354,-0.257716747,-2.613635329,-1.149323204,-0.247998533,-0.510793128,-0.499403069,-0.476864996,-0.209709342,0.098791802,0.768811802,0.635654623,0.447112385,0.684886409,1.723100881
YNR035C,-0.043966042,-0.255127151,-1.200867687,-2.481553972,-1.456891297,0.278388205,0.342814104,0.380553077,-0.13598707,0.524202354,-0.171896344,0.866333327,1.115947781,0.361735716,0.363450676,1.512864323
YNR036C,-0.760250854,-1.011458282,-1.216960565,-2.033350634,-1.154829446,-0.077438737,0.586886784,0.688867906,0.438663407,0.875889602,0.60527015,1.284884518,1.595270514,0.057301671,-0.154371804,0.275625768
YNR037C,-1.010361503,-1.026220629,-1.233121571,-1.370767872,-0.97152998,0.008006875,0.720537795,1.048531285,0.866615553,1.266910314,0.938484687,1.283573283,1.069802858,-0.549567672,-0.734093409,-0.306800014
YNR038W,-0.049893094,0.510186278,0.992223022,1.907913303,1.431758804,-0.02413362,0.266065543,0.307817463,-0.129859965,0.062778151,-0.38194966,-1.567338665,-2.069753466,-0.69660738,-0.69660738,0.137400665
YNR039C,0.700630525,1.166107143,0.84583571,1.103053348,1.103053348,0.213141023,-0.197253221,0.146549391,-0.442456259,-0.330545612,-0.521942254,-0.780621021,-2.249572231,-1.110403203,-0.907086653,1.261509966
YNR040W,-1.113959886,-0.461848591,-0.897680333,-1.077817151,-0.887064464,0.227743683,1.112621785,1.227449357,0.942145213,1.294242762,0.904380251,0.935344482,0.774194028,-1.214510049,-1.113959886,-0.651281203
YNR041C,-1.484300987,-1.113686981,-1.594441439,-1.606949035,-0.368837824,0.717636101,0.559328524,0.788220876,0.166871153,1.350317033,0.79357801,1.019752686,0.999924599,0.232928441,-0.518193321,0.057852165
YNR042W,-1.143252005,-1.143252005,-1.283912208,-1.892247438,-0.664226306,0.546993881,0.592192007,1.072573478,0.342419719,1.122662144,0.752053441,1.059912795,1.021590364,0.390946851,-0.806999454,0.032544737
YNR043W,-1.509926591,-1.068470199,-1.102926687,-0.303693832,-0.253746087,0.226631433,-0.495756122,0.424848708,-0.379601281,1.697188673,2.2346866,0.424848708,-0.274494673,0.942577318,-0.732256286,0.170090319
YNR044W,-0.759954587,-0.627272828,-0.571814618,-0.632444606,0.438065897,0.882960542,1.650476768,1.805383407,0.824761967,0.752259095,0.31259687,-0.08284575,-0.18999715,-1.252685343,-1.540320904,-1.009168759
YNR045W,-0.493618412,-0.499358467,-1.197506244,-2.31703243,-0.849403072,0.802620384,0.712117241,0.9865041,0.48285818,0.762541432,0.765652294,1.449603365,0.666959206,-0.587437837,-0.74965175,0.065152011
YNR046W,-0.75615878,-0.110153908,0.375515537,1.686502309,2.266781831,0.277341219,-0.546897333,0.202928953,-0.697406428,0.1753361,0.401084481,-1.116600249,-1.643749161,-0.448229855,-0.75615878,0.689864063
YNR047W,1.386612619,1.80216751,0.03849076,-2.001305325,-0.535430987,0.472488729,0.211075359,0.821522065,-0.080035096,0.2532889,0.067679958,-1.299580292,-0.911512095,-0.519002991,-0.771395661,1.064936548
YNR048W,-0.483053302,-0.184165182,-0.197834829,-0.103247857,-0.453464529,0.776448957,1.269201373,1.596005895,0.540462773,1.196340453,0.968207872,-0.527909954,-1.080960916,-1.299034186,-1.979782013,-0.037214556
YNR049C,-0.512401209,-0.608468731,-1.727173654,-2.236043117,0.897572618,0.95462094,0.463344503,1.022113899,-0.236210485,0.476005238,0.463344503,-0.266053587,0.255639986,-0.236210485,-0.326355808,1.616275387
YNR050C,-0.481273524,0.214694179,0.524629045,1.186461857,1.345958389,0.960587855,0.616164019,0.553733458,0.392305322,0.525748453,0.21552432,-0.19107962,-1.549719846,-1.830100614,-1.609477426,-0.874155867
YNR051C,-0.726452756,-0.558803961,-0.174268955,1.23187755,0.621186881,0.77098404,1.225075759,1.181697044,0.382694016,0.758090246,-0.075257115,-1.747632007,-1.388185472,-0.734261639,-1.430611222,0.663867595
YNR052C,-1.682930755,-0.6441539,-0.296246712,0.264919193,1.285689695,1.173903756,1.050991152,1.401954551,0.191360274,1.142530305,-0.021804206,-0.717367445,-1.29766612,-0.766902096,-1.165343299,0.081065608
YNR053C,0.060671876,0.464486305,1.049866867,1.831067588,1.296163332,0.239271929,0.394882312,0.251787631,-0.049646948,0.004162934,-0.533356461,-1.460975816,-2.271611719,-0.665855694,-0.585929624,-0.024984511
YNR053C,0.060671876,0.464486305,1.049866867,1.831067588,1.296163332,0.239271929,0.394882312,0.251787631,-0.049646948,0.004162934,-0.533356461,-1.460975816,-2.271611719,-0.665855694,-0.585929624,-0.024984511
YNR054C,-0.037855948,0.425788021,0.839885174,1.589210402,1.497754994,0.447304706,0.450853091,0.549384066,-0.132575702,-0.10392143,-0.405367186,-2.121101243,-1.683631111,-0.852745002,-0.603713441,0.140730608
YNR055C,-0.090655078,0.291016459,0.456714299,2.283940911,0.939448047,0.241175245,-0.199229205,0.394031443,-0.635723787,0.579681224,-0.869784882,-0.888757769,-1.582870729,-0.882425154,-1.196207173,1.159646148
YNR056C,0.037047551,0.043619123,0.08661159,-1.74649864,-1.653916261,-1.091869498,-0.266934374,0.374583711,-0.356272133,0.099511248,-0.418215938,2.313946317,0.761247348,0.893953679,0.056063075,0.867123201
YNR057C,-0.663064669,-0.732623013,-1.188645238,-0.402569133,-0.433010771,0.459175672,0.613085443,1.25565941,0.770272177,1.485935163,0.994198864,-0.252713012,-2.230822334,-0.433010771,-0.25050033,1.008632542
YNR058W,-0.323155804,-0.105809611,-0.10434691,0.529151012,0.283981624,0.680603867,0.948067592,1.415714101,0.746399601,0.85033899,0.069524598,-0.731578723,-2.800254453,-0.841772799,-0.849746368,0.232883283
YNR059W,-0.180768647,0.125445839,-0.477413405,-2.36704218,-1.172654688,0.063001739,0.522022768,1.162160626,1.12665243,1.138525463,0.522022768,0.262296661,-0.423350219,-0.51388837,-1.065187596,1.27817681
YNR060W,1.021326263,0.809237692,0.174538511,-0.66445013,-1.023584491,-1.100676145,-1.116326717,-0.584101138,-0.904083641,-0.624015889,-0.993275598,1.160110638,1.569294403,0.306326399,0.296384986,1.673294857
YNR061C,0.775954027,0.387887914,-1.119191957,-2.551793086,-0.941213196,0.394105333,0.33128374,0.33128374,-0.262817291,-0.161974549,-0.493579958,0.337631439,0.194449724,0.14046119,0.533327127,2.104185802
YNR062C,-0.974751133,0.36375091,-0.249476158,-0.310210969,-0.130719089,0.984364176,1.071801168,0.756976272,1.282339131,1.282339131,0.515800753,-0.562869096,-1.122098473,-1.60001605,-1.772990919,0.465760348
YNR063W,0.988404519,1.332850294,1.192584982,1.349933428,0.685628556,-0.139589447,-0.311924839,0.301161948,-0.253378473,-0.463465915,-0.826363083,-1.404230657,-1.624393795,-1.159642983,-0.655979053,0.988404519
YNR064C,1.271807836,1.132295935,0.858087151,0.264461571,-0.202782323,-1.408869829,-0.476807378,-0.202782323,-0.173571437,-0.261917484,-1.449961983,-0.322030049,-1.02162771,-0.445320489,0.106316468,2.332702044
YNR065C,0.089180048,0.61970262,0.483432163,0.692997465,-0.184120289,0.275864742,0.997101056,1.262909729,0.649220297,0.889799033,-0.545851256,-1.126634415,-2.275776154,-1.475658228,-0.881663751,0.529496941
YNR066C,0.259648198,0.915330164,1.401191634,0.956223602,-0.707011753,0.312592692,1.225249424,0.608794148,0.465050984,0.364445693,-1.766078414,-0.86929311,-1.649121037,-1.042771012,-0.786843906,0.312592692
YNR067C,0.83687081,0.454331712,0.641415747,1.322374177,-0.044864303,-0.93852234,-0.750862547,-0.619374758,-0.80173957,-0.765112664,-1.130963646,-1.226829741,-0.712781149,0.458115096,1.63091486,1.647028317
YNR068C,1.654005236,1.34782356,0.357029991,-1.291722411,-1.632088727,-0.198671896,-0.667666919,-0.124717141,-0.698359292,0.084278711,-0.607445177,0.039396088,0.084278711,-0.637365491,0.255792143,2.035432614
YNR069C,1.628999362,1.628999362,0.70916148,-1.210032994,-1.866319406,-0.218047614,-0.100963142,0.138452295,-0.551605054,-0.266496534,-0.970324901,-0.24215216,-0.055654325,-0.24215216,-0.033310705,1.651446496
YNR070W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR071C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR073C,-0.393939755,-0.458870107,-0.860144892,-2.445804588,-1.423436507,0.409732033,0.266694757,0.938939546,0.782845795,1.122080497,0.772291601,1.403146148,0.283564064,-0.425913108,-0.16761428,0.196428797
YNR074C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR075W,-0.134286683,-0.603016523,0.159005574,0.105348402,0.601301143,0.776841944,1.374047124,1.195504584,0.960579718,0.776841944,-0.201700463,-0.919877786,-0.272757989,-0.919877786,-2.625195216,-0.272757989
YNR075W,-0.134286683,-0.603016523,0.159005574,0.105348402,0.601301143,0.776841944,1.374047124,1.195504584,0.960579718,0.776841944,-0.201700463,-0.919877786,-0.272757989,-0.919877786,-2.625195216,-0.272757989
YNR075W,-0.134286683,-0.603016523,0.159005574,0.105348402,0.601301143,0.776841944,1.374047124,1.195504584,0.960579718,0.776841944,-0.201700463,-0.919877786,-0.272757989,-0.919877786,-2.625195216,-0.272757989
YNR075W,-0.134286683,-0.603016523,0.159005574,0.105348402,0.601301143,0.776841944,1.374047124,1.195504584,0.960579718,0.776841944,-0.201700463,-0.919877786,-0.272757989,-0.919877786,-2.625195216,-0.272757989
YNR076W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR077C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL001W,0.287417401,0.252747393,-1.151882059,-2.217523938,1.379589363,0.653127679,0.872139875,0.732497914,0.147209678,0.588673187,-0.539925863,-0.601884685,-0.184077844,-0.880013869,-0.880013869,1.541919639
YOL002C,-0.982698063,0.148388234,0.26040943,0.592043298,0.375652062,0.296716452,1.376289829,1.556221861,1.023885848,0.899363965,-0.224300426,-0.624177275,-0.800383144,-1.5628294,-1.854135224,-0.480447445
YOL003C,0.052965314,-0.01137476,-0.853659675,-1.30206511,-1.058481844,0.585569777,1.296618145,1.429660488,0.972731055,1.264204887,0.151808382,0.43305861,-0.704519905,-1.396120763,-1.382533175,0.522138572
YOL004W,0.080017636,0.583971928,-0.42076932,-0.844374918,-1.187166398,0.289339492,0.478887019,1.688198951,0.098119718,1.494500795,0.699519644,-0.651830531,-0.510126442,-1.032388703,-1.868446226,1.102547355
YOL005C,-0.785799532,0.026759527,-1.213444281,-2.248335687,-0.262296661,0.144121718,0.187503263,0.787785259,-0.485305823,0.852082584,0.928273082,0.495720213,-0.277933385,-0.293614094,-0.062912575,2.207396392
