Gene name,microarray1,microarray2,microarray3,microarray4,microarray5,microarray6,microarray7,microarray8,microarray9,microarray10,microarray11,microarray12,microarray13,microarray14,microarray15,microarray16,microarray17,microarray18,microarray19,microarray20,microarray21,microarray22,microarray23,microarray24,microarray25,microarray26,microarray27,microarray28,microarray29,microarray30,microarray31,microarray32,microarray33,microarray34,microarray35,microarray36
YNL241C,0.16835237,1.023421044,-0.218169651,0.676231285,0.401668821,0.679981425,0.498210886,-0.104898953,-4.482890991,-0.025398131,-0.726090611,-0.401322846,0.210991401,0.795265221,0.606545711,0.777767895,0.457702701,0.119022994,-0.408333652,-1.53577576,1.27664684,0.519604579,0.32451375,0.196309952,-0.752981879,-0.063294674,0.434918536,-0.001630896,0.398910081,0.24757994,0.014836329,-1.892947249,-0.24856052,0.794261558,0.227966609,0.011585884
YNL242W,0.931076159,0.198654151,-0.009212625,0.390171032,0.554515206,0.620259574,0.605936035,0.671880564,-4.70590716,-0.215155439,-1.122234113,-0.722071183,0.8757895,0.306975914,0.303587711,0.735115673,0.489324344,-0.350228011,-0.159535445,-0.112690604,1.855636132,0.589219413,-0.592466643,0.146939352,0.204969324,-0.606558679,0.205760856,-0.266949796,0.296821171,-0.146384038,0.126987418,-1.09046315,0.418080102,0.247052484,-0.559698041,-0.115197187
YNL243W,0.644253927,0.368744154,-0.391991818,0.245570678,-0.241506223,-0.609119343,-0.476290557,-0.790244156,-2.119921402,0.479422021,0.669955822,0.982924755,0.478623938,0.626117351,0.493677378,0.182464498,0.231974768,-1.242698623,-1.193873708,-1.536640933,2.232360714,1.033645026,0.595801121,1.509963237,-0.8444829,-0.434107436,0.781808765,-0.293809213,-0.115829441,-0.670348689,-1.726402759,-2.008462431,0.398992954,1.079953089,0.646676816,1.012798617
YNL244C,-0.418352104,-1.156639512,-0.555872024,-0.345343815,-0.290428154,-0.147419291,-0.321316079,0.728292183,2.338428766,-0.368423844,0.459702818,0.940043438,-1.424549678,-0.851445847,-0.257569053,-1.14611836,0.275631658,-0.633425276,-0.119847994,2.115894511,0.864005606,-0.049209006,0.133109484,0.939357819,-1.735487631,-1.983328193,-0.790605144,0.447868384,0.499445803,0.462174434,-0.345884248,2.440535098,-0.489946377,0.00780343,0.475554969,0.303363229
YNL245C,-0.507684678,-0.79370591,-0.515876459,0.102208466,0.273556531,0.697018287,0.480289073,1.200025558,0.516278522,-0.745454536,-0.836599715,-0.539262587,-0.557713913,-0.853034108,-0.19317381,-0.724688765,0.741948281,0.118489417,0.4462967,3.614096499,0.131269704,-0.008933075,-0.355185664,0.312587417,-0.619076159,-1.255738483,-0.638186936,-0.60686,0.278333722,-0.908740532,0.732513848,2.97650624,-0.185408869,-0.608722117,-0.551012226,-0.616359726
YNL246W,-0.074492738,-0.525342997,0.24111426,0.711251069,1.617127219,0.637508925,0.452168348,0.273268773,-2.077585903,-1.334375896,0.466300767,0.513084706,-0.023152091,-0.456022688,0.219244306,0.540546927,1.982216148,-0.028208186,0.531070537,-0.744467463,-3.084376681,0.597744524,-0.104867751,1.641802468,0.527478942,-0.768449037,0.085697892,-0.260321171,0.617098775,-0.67549514,0.631240993,-0.656591663,-1.897156568,-0.10339045,0.154622845,0.373707998
YNL247W,-0.069097891,-1.811716565,-0.007310826,-0.494495545,-0.715842795,-0.668693469,-1.066576028,-0.6228983,1.975819901,0.401208982,0.559938999,1.092613686,-1.002373831,-1.239517581,-0.620149134,-1.145499082,-0.172344308,-0.620759746,-0.125865873,1.46032297,0.569893784,0.999825259,0.743489555,1.50811639,-0.137469822,-1.466015859,-0.935265741,-0.527558078,-0.415472917,-0.876146774,-0.295639962,2.173397645,0.724008353,0.582505064,1.102952684,1.142616851
YNL248C,-1.015690742,-2.08684825,-0.461213446,-0.432198522,-0.485960417,-0.28208201,-0.059117154,0.436333341,2.676037877,0.214393604,0.081422546,0.715262236,-1.173650893,-1.707126097,-0.380076343,-0.355618275,-0.022800734,-0.081789459,0.362277322,2.26564595,-0.157219133,0.208351602,0.304904149,0.491843208,-0.72578135,-1.402919619,-0.456557226,-0.303574793,-0.120518808,0.035162861,0.595355298,2.664589423,-0.056269225,-0.193951437,0.558635987,0.350748527
YNL249C,-0.370167767,-0.923705325,-0.289380624,-0.040607764,0.696758721,0.35840183,1.467766431,-0.360132579,0.580179136,-1.697153566,0.570981307,1.333755025,-0.981773148,-0.142086639,-0.125853323,1.033140522,0.660769264,0.325739166,0.600557601,-0.424577782,-3.517227407,0.958972571,-0.084777836,-0.796022726,-0.320088862,0.160202039,-0.341410061,0.616915951,1.892814382,0.785398571,0.124298606,-0.62637471,-0.906067578,0.646606226,0.509325055,-1.375174706
YNL250W,-0.488511357,-1.542280762,-0.549298584,0.321918845,0.874258311,1.077385338,1.196146969,0.355746947,-0.794417344,-0.905651821,-0.251565591,0.117777702,-0.79610872,-0.891184381,0.136718888,1.194908212,1.374345034,0.710045842,0.697764841,2.391648191,-1.609037216,-0.803929983,-0.930424812,-0.659169114,-2.013518588,-0.765832707,-0.065774111,0.69604989,1.419252054,0.672631914,0.948809482,0.974933006,-0.594943849,0.010450737,-0.846270326,-0.662872936
YNL251C,-0.056877653,2.496644001,0.922104096,0.228338359,0.157006511,0.421159347,0.397549098,-0.705902984,0.326993452,-1.11523418,-0.503356475,-0.55610611,-0.034542307,2.068429789,0.388597677,0.185102044,-0.45761351,-0.136455117,0.121937168,-2.053074851,1.652648651,-0.947384848,-0.364948352,0.026761185,-0.0257723,2.24220133,0.518920664,-0.689729409,-0.152905417,-0.329706876,-0.168382885,-2.23329601,0.1750142,-1.07776084,-0.48476242,-0.235595028
YNL252C,1.057239088,0.035602718,-0.828929523,-0.842586509,-1.35182435,-1.488206733,-1.124425755,-0.623713034,-0.790762938,0.605647309,1.222432787,1.287336278,1.012121528,-0.067897571,-0.763719752,-0.883996933,-0.562382382,-1.152448356,-1.00153449,0.587712789,0.230348408,1.502979173,1.207839303,1.527647201,1.364333658,0.082109541,-0.688485647,-0.88968549,-1.032569947,-1.227083069,-0.752473587,0.119738993,0.584819232,1.252796502,1.413829883,0.978191674
YNL253W,0.909915229,-1.133165866,-1.031383072,0.412605802,-2.641803826,0.07556514,0.269960747,0.088072908,-2.603980234,0.099201389,-1.127563116,0.743469111,0.016185318,0.711535502,-0.977774441,0.582478326,0.357665478,-0.048819896,-0.124835646,-0.946009457,-0.756878207,1.407235716,0.317003529,1.877296894,0.592703269,0.616752936,-0.008815819,0.652972711,0.253091791,0.478822119,0.52670396,-1.621712481,1.186941408,0.143757566,1.028870626,-0.32606541
YNL254C,-1.550323812,-1.448382956,-0.732512018,-0.256397347,-0.022872306,0.130297783,1.283244238,0.909867276,1.405377186,-1.111267523,-1.500561059,-0.504885668,-0.175341354,-1.083439592,-0.866426491,0.409274143,-0.017799567,0.502368957,0.870365667,2.57706692,-0.681348594,0.105676291,0.311166362,0.918320363,-0.315927661,-0.657500071,-0.350442832,-0.923984634,-0.340477467,-0.21997257,1.563782442,2.471597294,-0.244078987,-0.448638618,0.067119843,-0.072943634
YNL255C,-0.139454312,-2.023640653,-1.169238778,-0.766847331,-1.165801903,-0.464313368,0.058365906,-0.074487921,2.271319378,0.687187519,-0.206775036,0.584496274,-0.526163709,-1.716026991,-1.119235601,-0.064799411,-0.453267119,-0.10658596,0.090542265,1.647154296,1.77408336,0.333354467,0.200807001,0.646248855,-0.090853774,-1.639793829,-0.672913462,-0.546127871,-0.054983485,-0.284643001,0.401495217,2.079323082,1.273746583,0.251874252,0.560219042,0.425736016
YNL256W,-0.47730665,-1.767529619,-0.299824024,-0.212785584,-0.834551718,-0.558494433,-0.103155502,0.338287641,2.367631045,-0.528449207,0.185893411,0.907465209,-0.737682789,-1.510889057,-0.374419824,-0.02399361,-5.09E-05,-0.177645477,-0.043579942,2.395328462,-0.531377508,-0.157568037,0.808701765,0.829290042,-0.694973732,-1.241717959,-0.434104213,-0.446921417,-0.204544531,-0.539211838,0.495029616,2.862356688,-0.876788403,0.217556833,1.078939147,0.291086132
YNL257C,0.474075526,0.522143166,0.797330824,0.977139184,-0.110805525,-0.070855563,0.451029835,-0.659410661,-3.529782594,-0.932541635,-0.114591138,0.763156769,0.025745561,-0.533634094,0.814491425,1.054391228,0.534451356,0.549361899,0.107013154,-1.509697366,-1.519631969,-0.945243322,0.575175498,0.81916844,-0.103433714,0.63253172,0.750122346,1.052071232,0.828505138,-0.287591149,0.238989635,-1.725673155,-1.357510696,0.5781602,1.044635986,-0.189287537
YNL258C,0.577316422,0.008008137,0.093952575,0.457870911,-0.66965787,-0.472196817,-0.409727052,-1.552090283,-0.255395416,-0.14956622,0.426386364,1.213558501,-0.829977412,-2.082831858,0.482738941,0.420844386,-0.686059578,0.622747062,-0.758120465,-2.479134311,1.622989433,0.200278837,0.693715936,0.375215254,-0.397270536,-0.555642948,0.624313025,1.798116656,1.063149247,-0.321158214,-0.269554999,-1.67663287,0.651847468,1.57918855,1.276771293,-0.62399215
YNL259C,0.683206624,0.691001518,0.262686395,0.249844308,-0.743603062,-0.44694102,-0.975559398,-0.772281501,-1.544118495,-0.855018761,-0.509664269,1.204553402,-1.616893417,0.510630182,0.533272717,0.282263574,0.04162117,0.947121997,-0.474178575,-0.375989109,-2.195179167,-0.567712264,0.149585597,-0.661847595,0.437310213,1.354718888,1.086813418,2.126023113,1.914765776,1.737614805,-0.307994302,-0.735985578,-1.172838659,-0.175453251,0.299903394,-0.38167867
YNL260C,-1.003892632,-0.717002921,-0.007935972,0.382801292,0.591935145,1.113535778,1.034081112,2.069050307,1.010213146,-1.34762374,-0.366310822,-1.078437185,-1.025409021,-1.828551038,-0.383047758,0.77972375,-0.791734854,1.409520619,0.618227508,2.131994975,-0.140578412,0.08787052,0.459983112,-1.566293801,-0.758223736,0.423125178,-0.623510015,-1.135962913,-0.237324342,-1.036649893,0.608186053,1.635461445,0.286684575,-0.394128401,-0.038462023,-0.161315034
YNL261W,-1.134081118,-1.050266843,-0.604448846,-0.34318568,-0.763952315,0.056070452,-0.387299656,0.756572483,2.1089277,-0.039127984,-1.1262733,0.448617764,-2.231450963,-1.15854212,-1.242406926,-0.381477208,-0.418873194,0.750325564,0.280292637,1.745551692,0.699332131,0.915087018,-0.073572023,-0.063092794,-1.111648186,-0.272266321,-0.598361412,-0.460104568,0.504582413,0.120490696,-0.316962273,2.556498285,0.059604245,0.928507234,1.331505331,0.515428084
YNL262W,0.340243271,-0.261220822,-0.280217993,-0.386328274,-0.732212261,-0.193304577,-0.429538931,-0.217514782,-1.681091903,1.416117008,1.794883423,0.503567871,0.334089638,-0.730298051,-0.748474382,-0.582046634,-0.694533197,-0.778592398,-0.445475811,-1.00871661,0.90448069,1.842067273,1.329018358,0.910262419,0.426722674,0.253678714,-0.58411006,-1.066197679,-1.235872386,-0.988564097,-0.437367937,-1.844346223,1.219620001,1.515261166,1.252250944,1.283761555
YNL263C,-0.965389124,-1.190628625,0.648472238,-0.154881576,-0.443735772,-0.621599646,-1.114164398,-0.718279177,-0.303761971,1.061747469,1.250361251,-0.054462581,-0.853772801,-0.400506703,-0.435414632,-0.236562716,-0.930307209,-0.938991529,-0.993611807,-0.752671447,1.815777348,1.80587253,0.778412598,0.513199433,-0.13199496,0.203670813,0.268644656,-0.316302123,-0.617552522,-0.852332572,-0.365583005,-1.442103696,2.249798444,1.815717074,1.64160194,0.781334799
YNL264C,-3.178213062,0.824406316,1.583515361,0.265138375,0.071658936,0.358684194,0.827005943,0.820264463,-0.819677156,-0.283271878,1.439422492,-2.333332983,-0.719859708,0.349508753,0.739512976,0.199314742,-0.687428212,0.265567529,-0.573086431,1.42800607,-0.987037662,0.471501078,0.194101352,-0.18651215,-0.248651362,0.96219475,1.025082183,-0.598387887,-0.584084858,-1.582764403,-0.108606977,0.637011326,0.798446253,0.041318043,-0.419597838,0.008851433
YNL265C,-3.191529566,1.685419171,1.495770824,0.857614138,0.315854907,0.572056837,-0.10082685,-0.043952699,-1.075770836,-0.808187701,0.483968579,-0.492247965,0.131175377,1.320629762,0.720141916,0.08515611,0.055577618,1.034507813,-1.013840731,-0.027440316,-2.378259452,-0.478474837,-0.712623046,-0.946538919,-0.032758483,0.984889338,0.974668329,0.826353296,-0.190147394,-0.108135086,0.594330767,-0.833377137,0.411695914,0.572736756,-0.059002884,-0.629433551
YNL266W,-2.526267548,0.767848224,1.052992135,0.784790121,1.758602884,0.577315475,0.45201622,0.542058135,-0.020014574,0.215252988,0.395055073,-0.213047686,1.190688804,1.458952502,1.172622362,0.521672382,1.482830862,-0.22773025,-0.834983993,-0.63994966,-1.202427456,-0.563522982,-1.125363949,-1.749244416,1.283273495,-0.787889145,0.549456255,-0.588012,-0.137259486,-0.011910411,-0.309391428,-0.537607777,0.006214789,0.093008791,-1.133349496,-1.696679242
YNL267W,-3.430581921,0.066132233,1.983879293,1.205411078,0.370630033,0.225619445,-0.325988337,0.109148889,-1.217565059,-1.464578323,-0.408535789,0.131244012,-0.526281429,0.123052889,0.890375794,-1.09928217,0.614474658,0.836858893,-0.337563633,-0.647427331,-1.837206332,-0.328936779,-0.232395811,-0.490782764,0.256041523,1.076938514,1.454814427,0.72756313,0.504217226,0.85983209,0.146177753,-0.63803344,-0.067027087,0.421611796,0.6028809,0.44528163
YNL268W,-1.684537235,-1.685222362,0.724979499,0.172847897,-0.48802238,0.026413102,-0.222100553,0.797737598,2.637491788,-1.051271133,-0.234207676,-0.128891254,-0.628682139,-0.964012437,-0.218600372,-0.288896009,-0.613349716,-0.016571632,0.103775285,2.292883271,-0.795373618,-0.28674887,0.366784887,-0.547112594,-0.286575709,0.327450706,0.11578529,-0.579160327,-0.801929698,-0.15769917,-0.023195015,3.146331292,0.321726042,0.221891591,0.448784098,-0.002722448
YNL269W,-1.601579356,-0.71709272,1.489752418,1.82058759,0.709842481,0.334599851,1.317938419,0.14758548,1.845018199,0.144487622,0.336227361,-0.323772981,-0.32991545,-1.070973382,0.744500578,1.360557025,0.438048392,-0.406297993,0.021785338,0.179396829,-0.166188962,-2.19209991,0.256386227,-1.656178592,-0.435963305,1.40391084,1.289528453,-0.511652066,-0.930768398,0.059526571,-0.086404101,-0.152061446,-0.100917333,-1.310711783,-1.22200633,-0.685095566
YNL270C,-0.972728816,0.840833606,1.136943031,1.090484034,0.943299383,0.932880301,0.612340911,0.384035129,-0.40937717,-1.359832792,-1.042358073,-1.185835334,-0.23995114,1.00744198,1.169688241,0.933202828,0.653231613,0.708439928,0.348235195,0.127872484,-1.549915811,-1.323447016,-1.226915638,-1.309522329,-0.271722025,1.556394993,1.331636084,0.792221561,0.331596712,0.751726967,0.44112846,-0.090895427,-1.329359283,-1.344231031,-1.245257161,-1.192284396
YNL271C,-0.04238735,0.736666819,0.113425477,1.07091907,1.621815584,1.497887934,1.563448494,0.981383256,-0.498230999,-2.124103649,-1.869106866,-2.209573714,-0.113688373,0.558152297,0.64356522,1.820690359,0.80055963,0.642353402,-0.069829165,-0.10398223,-0.631362688,-0.846494854,-0.462031899,-0.054720501,-0.518533982,-0.680712398,0.349036945,-0.483508165,0.897644758,0.684086185,-0.336654666,0.257798102,-1.255181842,-0.469164187,-0.678269001,-0.791897003
YNL272C,0.93531966,0.474359462,-0.135119667,0.852119038,0.102893759,0.236999256,-0.335252927,0.076676653,-1.996076773,0.079330912,-0.649792331,0.047772417,0.319841542,0.762823396,0.573418354,1.006241413,-0.291537587,0.267701835,-1.064026677,-2.473295438,0.524066584,0.91827246,0.275337111,0.698583827,0.497171634,-0.491539909,0.133367363,-0.727724748,1.163670402,-0.056517386,-1.135778384,-3.223315711,0.123221845,1.688393307,0.698551646,0.123843662
YNL273W,0.783837729,-0.886134576,-1.211900484,-0.263135225,-0.793356821,-0.253511911,0.20375866,0.459689659,-0.720271437,2.133526233,0.129950367,-0.177301778,-0.107886248,-0.585733194,-0.454467073,-0.335630816,-0.458718134,-0.535047424,-0.726197625,-0.221066906,2.170381007,2.002932644,1.198636919,0.533145994,-0.133363649,-1.352191755,-0.96550244,-1.793165973,-0.170037622,-0.720777673,-0.247625199,-1.017636741,0.600672958,1.81674615,1.440278932,0.657103451
YNL274C,0.618546058,1.228483211,0.518198613,0.974205846,0.571023541,0.67303969,0.547989225,0.323417061,-3.52245073,-0.538146749,-0.999331161,-1.426444098,0.181711612,1.173849035,0.843118709,1.13589973,0.894617683,0.48784895,0.018732753,-0.556650443,-0.872088262,-0.339364064,-0.944994131,-0.830083558,-0.064502815,0.855668222,0.885047022,0.889321743,0.823876447,0.452224385,0.144146768,-1.08623479,-1.47657608,-0.075252161,-0.893899645,-0.614947618
YNL275W,1.049222857,0.939686776,0.75275689,1.290174824,-0.05077727,0.726454724,0.433318943,0.644799923,-1.398105623,-1.338365981,-1.820582274,-0.492556221,-0.004414562,1.371136314,1.039205131,1.137132781,0.977333876,0.038360271,-0.13165575,-1.523063231,0.442876278,-0.437861259,-1.211043466,-0.95063581,-0.504408987,0.207010594,0.4334067,1.497655831,1.245232612,1.058871973,-0.426464315,-1.716513005,-1.602056426,-0.470110655,-0.598832699,-0.607189762
YNL276C,-0.495356443,-1.582789026,-0.344171905,-0.066548007,0.630746756,-0.725674811,0.046590789,0.318783042,1.326920567,0.823480985,0.739804259,0.203366061,-0.361803395,-0.405658791,-0.142590305,0.233307698,1.064850649,-1.542544619,-0.163778007,0.948641409,3.106612609,0.771508821,-0.341070132,0.678632041,-1.096525484,-1.66733153,-0.559108272,-1.477880141,-0.459528409,-0.444109028,-0.937500086,1.625019362,-0.216587769,1.262133916,-0.14125294,-0.608589863
YNL277W,-0.641322381,-1.967433672,-0.522027596,-0.393362591,-0.282228107,-0.380443996,-0.115835278,0.132645269,0.76311924,0.423078476,1.048001475,0.939094951,-1.029955326,-1.644816414,-0.480917662,-0.575885202,-0.362963109,-0.648193355,-0.178526588,0.9982441,2.163185363,1.024150885,1.037233569,1.195525773,-1.552647194,-1.990975782,-0.45090947,-0.655672239,-0.336220434,-0.409890199,-0.278521048,1.496993305,0.790321434,1.261218303,0.868864359,0.757071142
YNL278W,1.021940353,0.421379119,0.258930967,0.258368894,-0.255302964,-0.8181691,-0.463324889,-0.666978872,-1.654944048,0.881791351,0.497244301,0.603956984,1.486219269,0.433383825,0.194966248,-0.255033616,-0.313020291,-1.473500847,-1.090746726,-0.92797331,1.219037046,1.291675689,1.026661222,1.661457845,0.800427613,0.141131355,0.323582835,-1.135187198,-1.031946323,-1.668400094,-0.744820475,-2.470972015,1.028504637,0.459823602,0.33808191,0.6217557
YNL279W,0.543145514,-0.400636053,0.861039255,0.78649335,-0.594042649,0.603810234,1.591534943,0.331829699,1.178695754,-0.193763638,0.859638912,-0.757625904,0.385512873,-1.374519494,0.788095362,0.389004523,2.198819176,-1.183886301,1.08943158,0.251913184,0.025814393,-0.75770123,0.101426257,0.076401008,0.930421255,0.298223378,0.221512303,-0.659797269,-0.410837834,-1.33274231,0.371795542,-1.53903141,0.257615086,-2.653828774,-1.68425383,-0.599506886
YNL280C,-0.813157147,-0.202075232,0.663254794,0.745010872,1.393634377,1.418089811,0.611053562,0.195403545,-1.898173858,-2.024672429,-0.662086699,-0.157370375,-1.705463006,-0.256174525,-0.148259573,-0.089880888,1.522805669,1.083275217,1.329473921,0.763996284,-1.305049484,-0.546671404,0.023467733,1.041217391,-1.583868952,-0.9367086,0.153474598,0.582043252,1.270983468,0.068958321,1.150295144,0.443049918,-0.578493935,-1.239846862,-0.277688817,-0.033846092
YNL281W,-1.19054275,-0.722265075,-0.104073033,0.454191867,0.789248657,0.87787452,-0.710938631,-0.603080936,-0.278803768,-0.168922655,0.005044235,0.235659038,-2.813455622,-0.66793997,-0.297511854,0.500622966,1.190802163,0.754217616,0.969245466,1.032958472,-2.270620731,0.465651137,-0.038254568,0.294306665,-2.32682146,-0.886215337,-0.157697593,1.20402261,1.239264044,1.023581185,0.742439047,1.13237071,0.140506972,0.128175971,0.289015974,-0.232055332
YNL282W,-1.182372197,-0.942426787,-0.339660805,-0.370625937,-0.065201906,-0.370011929,0.403710026,0.361257333,2.1826429,0.293712905,0.253341692,0.2903041,-1.062416265,-0.7962436,-0.499827245,-0.508814989,-0.238660911,-0.487597977,0.193299539,2.935791094,-0.4141118,0.244090755,0.584730844,-0.348928697,-0.97211522,-0.082247439,-0.351691094,-0.742437191,-0.431930417,-0.59080303,0.372725826,3.522199328,0.02931209,-0.327729381,0.00214735,-0.543410969
YNL283C,0.97378624,0.218712718,0.159824173,-0.372272272,-0.766726045,-0.967161655,-0.730746014,-0.961798535,-0.992243417,0.736039579,1.675011619,1.241223285,0.704525803,0.067866823,-0.235027241,-0.421844563,-0.772472617,-1.386593116,-1.026513477,-0.585650385,-0.863606558,1.710258686,1.577857279,1.317072159,0.17310502,0.764648744,-0.177395915,-0.921115835,-1.023092807,-1.589615001,-0.954903839,-0.819985654,0.11998978,1.548936992,1.440899671,1.139006376
YNL284C,1.260501399,0.497496526,-0.377284208,-0.635713307,-0.951171416,-0.977996199,-0.964718297,-1.06757587,-0.949453935,0.661042802,1.17059609,1.214371848,1.178960969,0.491481547,-0.387821644,-0.571324538,-1.145433911,-0.954268258,-1.105684851,-1.009218663,0.532851903,1.117385958,1.131119542,1.403175404,1.268272028,0.196274218,-0.509625113,-0.826524378,-0.879219016,-1.253365084,-1.044360112,-1.195013232,0.769192406,1.281081145,1.326715262,1.305252986
YNL285W,-0.208363926,0.190605878,0.716256729,0.359648894,-0.253452189,0.27813886,0.762263388,0.216333653,-0.225444861,-1.10727903,0.481225877,-1.471423532,0.023189123,0.184011308,0.274818175,1.711494131,1.899034944,-0.398048357,1.039467817,-0.924033187,0.53971357,-0.93870973,-0.659920439,-0.598655202,1.450423744,2.378279861,0.734053822,-0.512794527,-0.34724824,0.062347617,0.85040187,-1.557336365,-0.312228265,-1.458201094,-1.689562311,-1.489008004
YNL286W,0.67984408,0.574064493,0.245861703,0.415422948,-2.834589635,-0.116239131,0.120656017,0.621005692,-0.698925601,-1.652618307,-1.768263888,0.215729687,0.68890525,0.43130396,0.274891041,0.690330668,0.092358035,-0.477392788,0.525992577,2.03391333,-2.11352517,0.468212209,0.091895032,1.113353298,0.598780743,1.617119802,0.053694087,-1.04197315,-0.469787013,-0.111685483,0.549285126,0.999482268,-0.968475895,-0.870142271,0.161499696,-0.139983412
YNL287W,0.54684688,0.474114049,0.617638322,0.511480528,-3.233525875,-0.160240636,0.156305357,-1.113108266,-1.088763161,-0.08095517,-1.150279099,0.104310842,-0.087567687,0.402711157,-2.38136789,-0.095239327,-0.152873193,-0.554881801,0.72493888,0.032086106,-0.393250527,2.055431696,1.159032849,1.268780136,-0.624489569,-0.144015306,0.494739658,-0.34211536,-0.214392295,-0.57780977,0.470569804,-0.347110249,0.886628921,0.87084527,1.507937639,0.457587086
YNL288W,-0.807768627,0.104641719,1.163001295,0.611844221,-1.703390604,0.593973002,1.157575569,-0.081451857,0.783457601,-0.116403651,-0.891684958,-1.172045412,-1.147171509,-0.02910289,-0.522449168,0.900972048,0.096623099,-0.42427938,0.529280275,-0.115223287,2.537025627,0.524693457,-0.506020996,-0.426910086,-1.4876186,1.011941399,1.255110501,-1.233514319,-0.031558138,-1.422978785,1.901158248,0.044373957,1.027232543,-0.928341457,-0.063200278,-1.131790558
YNL289W,0.146603032,-0.078157368,-0.39542141,-0.668657464,-1.079656044,-0.961289424,-0.706785237,-0.482391896,-0.421870954,1.794890952,1.268215645,1.252521437,0.271407396,-0.103525168,-0.540268876,-0.789680753,-0.951506561,-1.03951391,-0.91041149,-0.671315159,1.132174052,1.576321319,1.409963428,1.211273,0.238162236,-0.013835898,-0.578909308,-1.097841285,-1.289132836,-1.175152905,-0.770624807,-0.942122802,1.534897664,1.407444592,1.419778282,1.004418517
YNL290W,0.2003362,-0.547278816,-0.168697954,-0.703253203,-1.17639759,-1.283456593,-0.470637895,-0.366271694,0.395634458,1.925459876,0.183859057,0.805443857,0.235336239,-0.645792468,-0.814266365,-0.508911207,-0.365697711,-1.351022741,-1.085892741,1.09147184,1.554967946,1.145445545,0.966052344,0.937592229,0.030648769,0.456459573,-0.379105943,-1.527215936,-1.331239182,-2.050204543,-0.30228654,1.320518472,1.350791714,1.17971277,1.086605773,0.21129246
YNL291C,0.379706982,-0.20583552,-0.349372086,-0.501602736,-0.995253632,-1.107634739,-0.252642602,-0.835167538,0.253579533,2.00502623,1.125137946,1.154999016,-0.065517817,-1.886569618,-0.731143229,-0.319543058,-1.07008364,-0.892898806,-0.857557343,0.111387778,1.281429739,1.004782076,1.481891252,1.340349773,-0.136809252,-0.814947686,0.044554669,-1.068886322,-1.026487277,-1.596939613,-0.065426499,0.817835001,0.913128908,1.580123332,1.343136355,-0.056749574
YNL292W,-0.307958221,-0.99421906,-0.485833025,-0.701014859,-0.921481368,-0.861155337,-0.279684859,0.189053927,2.646470537,0.758650561,0.103920333,0.581465365,-0.182151255,-1.367773202,-0.851915774,-0.395593795,-1.211576921,-0.674591251,-0.358561225,1.836795716,0.950532071,0.786149283,0.439954033,0.668333171,0.324029028,-0.969893961,-0.629926368,-1.199686094,-1.074389733,-0.838991093,-0.023415604,2.610448074,0.684248071,0.644506957,0.811065702,0.294190179
YNL293W,0.287185449,1.279650824,1.350207408,0.872115603,0.381125135,0.107868039,0.264181426,-0.392274401,-1.632413743,-0.963687247,-0.709628399,-0.252108429,0.090054918,0.789015026,0.073828777,0.701763252,0.403835376,0.581311045,-0.102554243,-2.609893965,0.039812337,-0.186194229,-0.41812919,-0.468267593,0.326405125,1.807860375,0.747665963,1.418406878,0.894404312,-0.094360118,-0.125784145,-3.14116872,-0.076433583,-0.437384012,-0.164987597,-0.641427656
YNL294C,-0.92575793,-0.184941015,0.561623539,0.514161412,-0.129459132,0.91518007,1.135037868,0.558223686,-1.273855582,-1.091141875,-1.56553074,-1.311509598,-1.072817638,-0.349163622,0.062701261,1.753153147,2.016292946,0.717688895,1.125417608,0.165891183,0.216885467,-0.485256144,-0.824915531,-1.044244666,-0.428513583,2.380032523,0.922000136,-0.715120661,0.769919584,-0.314565097,1.189616075,-0.944347842,-0.64030719,-0.485589328,-0.278480871,-0.938307355
YNL295W,-0.050458571,0.872279909,-0.116343578,0.261851681,-1.208089086,-0.640374861,-1.24251388,-1.836137294,-2.199115204,0.223384964,-0.742041931,0.16045369,0.77192079,-0.04093333,-0.075874848,-0.121745341,-0.724982911,0.340384961,-0.922338509,-1.018837869,1.671065065,0.614465892,0.905094397,-0.12984813,1.144683599,1.228245114,-0.305796528,0.733355775,-0.366820308,-0.746027871,-0.198081244,-1.610832103,1.649843309,1.043531219,0.797744336,1.878888698
YNL296W,-0.67322283,-1.329854921,0.135924299,1.487222276,0.257821172,-0.210720564,2.192460608,0.881675035,1.054882054,0.411516465,0.231639746,-0.461103117,0.579787676,-0.726070281,-0.876671571,1.471955081,0.411425475,-1.102470362,-0.201882148,0.277378403,1.094494106,-0.61749498,-0.326913682,-0.608824641,0.019364807,2.178179653,0.747199815,-0.963366235,-1.400339783,-0.620007348,0.78898668,-1.409718151,0.368370736,-2.005362122,-0.678693463,-0.377567886
YNL297C,-1.48892929,0.935533633,1.083276236,0.722718617,0.563108302,0.509418282,0.715324252,0.095993301,-3.613578155,-0.925594591,-0.14165257,-0.207963437,0.127804762,0.975597158,0.940608582,0.979830496,0.371112453,0.756872744,-0.110653605,-1.366438022,-1.513257344,-0.079811043,0.292416635,0.217875945,0.219217814,0.178992825,0.981199168,0.311959024,0.595069753,0.34751159,0.068036097,-2.372895491,0.066477022,-0.12568774,-0.172749303,0.063255901
