gene.id	ura3_noglu_OD0.214	ura3_noglu_OD0.641	ura3_noglu_OD1.47	ura3_withglu_OD0.182	ura3_withglu_OD0.291	ura3_withglu_OD0.5	dtrmB_noglu_OD0.042	dtrmB_noglu_OD0.104	dtrmB_noglu_OD0.355	dtrmB_withglu_OD0.222	dtrmB_withglu_OD0.314	dtrmB_withglu_OD0.8
VNG0872G	0.193505137	-0.273587707	-0.233470235	-0.601032854	-0.324561576	-0.455535062	0.184587158	0.177963265	0.213064259	-0.379201638	-0.311621964	-0.258062754
VNG0873G	-1.314094308	-0.530521498	-1.330624141	0.484566563	0.155188604	-0.400191622	0.467165769	0.20148681	-1.275480531	-1.084499134	-0.532426423	-0.638106125
VNG0874G	-0.266667124	-1.378530514	-1.040532127	-0.139293051	-1.07175449	-0.821253186	-0.367599916	-1.227729255	-1.207150419	-0.417685053	-1.311780089	-0.997339232
VNG0875C	0.282771381	0.340093291	0.548934938	0.891676398	0.715426704	0.52424057	0.761641783	1.241225462	0.379447448	-0.163189066	0.621120621	-0.108329546
VNG0876G	-0.559534355	-1.209221653	-0.815908951	-0.325706258	-0.93954557	-0.918597141	-0.428742101	1.170895409	1.863820897	-0.94401303	-1.433254097	-0.979199451
VNG0878G	0.149344709	0.285244504	-0.229068387	0.822797725	0.502308886	-0.371824883	-0.867596522	-0.795568164	0.379595505	0.314812676	-0.048152912	-0.524974489
VNG0879C	0.201658817	-0.55004877	-0.528223446	0.349910248	-0.545886443	-0.39275403	0.579292714	-0.021876465	-0.403836759	0.092645141	-0.639266339	0.165671908
VNG0880G	0.371155176	0.506662756	0.342042311	0.42205563	0.896051254	0.748206264	-0.358319822	0.147863452	-0.31237894	0.334104624	0.612980702	0.466001595
VNG0881G	-0.719116884	-0.875300656	-1.182343517	-0.228925474	-0.243725128	0.013980464	-0.690942961	-0.898352931	-1.43656877	0.221645467	0.165379645	-0.549859366
VNG0882G	0.363074205	0.858705584	-0.582624251	0.057780314	0.284418602	0.278410293	-1.895252744	-0.623054024	-0.773859368	0.148170752	0.65472585	0.760431711
VNG0883H	0.428960307	0.564949097	1.090393113	0.142134244	1.118354142	0.994666232	0.650145997	0.213229717	0.6770646	1.162384762	1.223461773	1.171908221
VNG0884G	-0.30143115	0.159060203	0.187050624	0.127681954	0.470213746	0.205788746	-0.386256438	0.111942799	0.676293109	-0.005217298	0.284235186	0.254268811
VNG0885G	-0.064709678	-0.032460127	0.252449132	-0.307791997	0.267306716	0.2282035	-0.276068223	0.08739972	0.913631014	-0.231652672	0.431165918	0.190954023
VNG0887G	-0.116924861	-0.850360663	-0.540200898	0.369925865	0.032641739	-0.336667577	-0.094628323	0.218911907	0.527255955	0.086418312	-0.550900052	-0.295422469
VNG0889G	0.339941459	-0.216072607	0.084869223	0.339356213	0.203545645	0.201776418	0.149343622	-0.010100448	0.7527084	0.227333788	0.252666841	-0.005880651
VNG0890G	-1.045632021	-0.310436962	0.09355754	-0.259423572	0.143693998	-0.001139147	-0.027154856	-0.098887249	-0.969662092	-0.684853775	0.045990313	0.204850802
VNG0891G	-0.283387154	-0.144177797	-0.167018884	0.361107934	-0.098345226	-0.338467559	0.273812432	0.655823861	-0.189579795	0.390687038	-0.169450361	-0.329549887
VNG0892H	-0.60946618	-0.12014107	-0.490000795	0.226907907	-0.616865649	-0.468848976	-0.752961355	-1.114827649	-0.548895519	0.048622694	-0.692877768	-0.205947754
VNG0893G	-0.366279026	-0.195531762	-0.133066	0.10428482	-0.916700184	0.006971928	0.184587158	-0.135491682	-0.523047852	0.067797069	-0.434066776	-0.373436552
VNG0896G	0.537969947	-0.339873413	-0.406535604	0.630992778	-0.358857775	-0.301559124	0.450273841	-0.181758215	-0.053731511	0.482886993	-0.441770241	-0.515605533
VNG0897G	0.935295583	-0.020039561	-0.225733811	1.303591456	-0.737900347	-0.528110093	1.11628983	1.094303885	1.48942158	1.087938441	-0.496856931	-0.15354866
VNG0898G	0.54467562	-0.718511101	-0.786478411	1.46797006	-1.347264247	-0.906758142	0.652831648	0.336851714	1.4551181	0.99780433	-1.187016892	-0.373774149
VNG0901G	0.23748157	-1.125321481	-0.601655476	0.989246756	-1.585519868	-1.126740349	0.909502532	0.906833208	0.754636841	0.807708263	-1.015213721	-0.969672339
VNG0903C	-0.371758714	-0.595424839	-0.482878811	0.919119173	-0.575980976	-0.692513134	1.034947905	1.000766168	0.861661063	0.282060684	-0.857070489	-0.931537524
VNG0905G	0.229682079	-0.621030144	-1.159435658	0.307899635	-0.265448933	-0.640787976	0.584438283	0.519000327	0.496149533	0.430680105	-0.391904232	-0.410018105
VNG0906H	0.213884775	0.682294666	0.359405385	0.442204585	0.489300932	0.822618613	-0.200075999	-0.233053955	0.078716151	0.492367249	0.843068345	0.536563751
VNG0907H	-0.05522599	0.407563842	-0.376789364	-0.287846356	-0.132101684	0.587915685	0.587016873	-1.603570057	-1.755351094	0.907381511	0.855775769	1.149196025
VNG0908G	0.488149088	0.599277407	0.395710792	0.736456344	0.890962087	1.107791797	1.757361845	-0.523815551	-1.071011684	0.796769614	0.456153873	1.529195216
VNG0909H	1.406393506	0.297162891	-1.375725395	-0.404652162	0.019230096	1.042799212	1.247252233	-0.971860603	-1.280093401	0.824641308	0.317183148	0.797350651
VNG0911H	-0.050575268	-1.004456285	-0.52126584	0.472314626	-0.569804882	-0.401903586	-0.658217139	-1.067640394	-0.471061059	-0.135117563	-0.261106677	-0.021811645
VNG0913H	-1.159789477	-0.774958663	-1.196680824	-1.124720141	-1.181893545	-0.490562623	-1.718044156	-2.042130863	-0.814316064	0.46310711	-0.776543717	-0.085250412
VNG0914H	-1.256143432	-0.62610856	-0.722022865	-0.707730397	-0.159206373	-0.415038716	-0.407407337	-0.095107706	-0.133947839	-0.693683814	-0.323472914	-0.285657089
VNG0915G	-1.139560444	-0.600759028	-0.146996259	-1.197866039	-0.947840138	1.162631319	-0.750080473	-0.077678008	0.523696055	-0.215890611	0.198093788	0.865196185
VNG0916G	1.222328436	1.1553241	0.407875395	1.834209017	1.179351401	1.345438461	-1.261563994	-0.017728516	0.451517914	1.924733407	1.401790326	0.415379353
VNG0917G	0.287329211	0.298786885	-0.334556402	0.979135999	0.206609059	1.036919707	0.435896793	-1.432702979	-1.02191428	1.534914688	1.350474095	1.19978477
VNG0919G	1.196112951	1.352855672	1.134808044	1.336228489	1.018677477	1.118645643	-1.799600491	0.165575882	0.222813236	1.257658856	0.871851848	1.287334533
VNG0920H	1.156269462	0.894775855	0.096423655	1.776379925	0.086646756	0.968992314	0.346762839	-0.791530605	-0.215483447	1.991671463	0.849617074	0.890702339
VNG0921G	0.675407192	0.580963329	0.635208625	1.497972105	0.204790956	0.695594953	0.142757374	-0.147207479	-0.286538188	1.196133755	0.598769288	0.641937629
VNG0923G	0.737253304	0.600679881	0.566737303	1.447628862	0.370410007	0.706692968	0.129603144	-0.212905134	-0.24076833	1.149788745	0.56164377	0.867213675
VNG0924G	0.632499661	0.639728906	0.749293706	1.149550553	0.487067197	0.652860609	-0.21339032	0.10987996	0.245743367	0.859172429	0.495961033	0.727404396
VNG0925C	1.004920589	0.905023282	0.991405906	1.173727128	0.982745851	1.134274014	-0.597370619	0.300809776	0.617113033	1.123229564	1.042278183	0.956132303
VNG0926H	0.544501044	1.262716517	0.287372757	0.111351523	0.34057291	0.728980467	1.049907089	-0.077509997	0.125477936	0.472669681	0.841176353	0.938089791
VNG0927C	0.310231696	0.614577766	0.174396742	0.353849453	0.122020364	-0.375051747	-0.101176004	-1.337532145	-0.137997824	1.314453811	0.383438648	0.625145194
VNG0928G	0.232319136	-0.043377752	-0.356340216	0.205462151	0.234116434	0.19263077	0.639449849	-0.558180287	-1.145306073	0.382565803	0.110949332	0.321271749
VNG0930G	-1.012931216	-0.465545392	-1.317507235	-0.622605137	-0.684866285	-0.332823788	-1.306131628	0.366299513	1.210407423	0.356211134	0.047571665	0.416852471
VNG0931G	-1.728087072	-0.205675971	-0.229237191	-1.578799013	-0.170289882	-0.314956213	-1.882324074	-1.851344913	0.391995466	-0.688176399	-0.478730206	-0.087556821
VNG0932C	-0.570437186	-0.094376448	-0.043420115	-2.486640281	-0.683516376	-0.597387304	-1.136774461	-0.999822751	0.76859322	-0.460415139	-0.16961999	-0.1573035
VNG0933G	-1.026729142	0.091932473	0.178913582	-1.044386237	0.416036659	0.208397574	0.140563348	0.23783388	0.661004363	-0.867340126	0.0517572	0.437782199
VNG0934H	0.35423045	0.872663026	1.41667357	0.15956127	1.30715369	1.466272271	0.713176464	0.354603093	0.763593493	0.438059752	1.210700233	1.531634508
VNG0935G	0.368409734	0.728070372	0.845913073	0.769526232	0.698065924	1.075990781	-0.088084697	-0.449394738	1.144341672	0.730849479	0.665758942	0.887994395
VNG0936C	0.391844816	-0.126223938	-1.577303764	1.497137161	0.146934683	-0.52398439	0.476878176	-1.69196819	-1.053105846	1.227278544	0.039087062	0.42631367
VNG0937G	0.275483172	0.19798481	0.040576206	1.331819041	1.023200155	1.160085823	1.162003683	0.955290735	1.132731978	1.22173786	1.259671268	1.367577509
VNG0938G	-0.338348594	-0.556724974	-0.160268842	0.039188759	0.070394518	-0.473309375	1.20129691	0.583051153	0.106330582	-0.047262238	-0.224516685	-0.195926163
VNG0940G	0.408861552	0.993985486	0.622191816	0.543274056	0.615170859	0.49447321	-0.217836729	0.257666675	0.765719344	0.826439917	0.824743465	0.528232006
VNG0941C	0.776254128	0.982563178	0.549596171	0.226017058	0.482394651	0.529796793	0.007602499	0.003496508	0.785062877	0.381227809	0.750232717	0.494041818
VNG0942G	-0.249044712	0.148247706	0.132042475	0.164794796	0.140698789	0.01167074	0.033674247	1.000148214	0.479913115	-0.218175103	0.230895118	-0.078233654
VNG0943C	-0.774251638	-0.408751	-0.435356704	-0.613964033	-0.589195824	-0.133917427	-0.761641783	-0.893592282	-1.150881778	-0.277138812	0.037348812	-0.243412412
VNG0945H	-0.115681482	0.067629732	-0.069977711	0.11158026	0.3298804	0.140433232	-1.538539284	-0.759991046	-0.250730914	0.143689604	0.215506557	0.046932584
VNG0946G	0.437948395	0.611072797	0.561867407	-0.016669618	0.478775399	0.365476765	-0.335251987	-0.199105917	0.502254008	0.585195922	0.870736038	0.67790855
VNG0947G	1.492789303	0.950207482	1.153854668	1.966695773	1.321768446	1.243652544	0.710378147	1.185276352	1.287599435	1.744040534	1.421937566	1.230630244
VNG0949G	0.96506673	0.756696653	1.116187833	0.698006715	0.562710963	0.793331168	0.650145997	0.817660112	1.274326306	0.80804702	0.764897851	0.823386965
VNG0950G	0.660953296	1.311677911	1.455963471	1.275068513	1.184982972	1.562189237	0.206728578	0.462407513	1.45228063	1.150558956	1.582061019	1.427721265
VNG0953C	0.646460469	0.907802728	1.07584313	0.710620498	0.890373404	1.243211583	0.367599916	0.715821172	1.137878919	0.607908059	1.225955128	1.01680604
VNG0954C	0	1.135048403	1.078480149	0.762423059	1.047074464	1.208719081	0.362955962	0.674836349	0.625331232	0.590410594	1.19779939	1.143471126
VNG0955G	0.520122442	0.821600191	1.051891063	0.320426972	0.825217983	0.991039898	-0.235666447	1.166401607	1.868348972	0.35110237	1.323227086	0.763014099
VNG0958G	0.410156096	0.804897589	0.814315657	0.517233198	0.56693555	0.67908774	0.255815134	0.148460425	1.41230822	0.41968964	0.828127645	0.701569686
VNG0959H	-0.530789218	-0.721313012	-1.877180659	-1.919824567	-0.842181494	-0.89240492	0.200075999	-1.778083017	-1.418273135	-2.116782524	-1.625172187	-1.201329426
VNG0960G	0.091805782	0.331894053	0.479969717	0.099442436	0.414375604	0.183296591	-0.001086061	0.827238235	1.446981895	0.447596727	0.273653667	0.208485837
VNG0961G	0.482868251	0.45635005	0.089808151	-0.22924063	0.107675891	-0.016023955	-0.360636923	0.726555228	1.963420233	0.1602636	0.158220076	0.061304627
VNG0962G	0.416401826	0.489743488	0.378621356	0.016060053	0.410033305	0.188911774	0.022809254	0.614506837	2.077907622	0.09230686	0.204635529	-0.020978634
VNG0963G	0.284239914	0.518562244	0.369982472	0.249020619	0.376444247	0.635429388	0.072830406	1.128866513	1.686937605	0.407960833	0.612488881	0.57532367
VNG0964C	-0.335086277	0.69663984	0.537017911	0.556330835	0.992259679	0.861169889	0.033674247	-0.096179068	-0.334555524	0.286860784	1.307547835	0.9525909
VNG0965C	-0.128505834	0.129032548	-0.464024531	-0.122548352	-0.093605675	0.332400676	-0.845651894	-1.598153364	-1.262106547	0.243021379	0.105385669	-0.393296837
VNG0966G	0.868460025	1.266533464	1.067439452	1.199272648	1.260636431	1.26500491	0.116471301	0.968561809	2.073952472	1.275068312	1.432554864	1.219631181
VNG0967G	1.047437404	1.04073675	0.872375954	0.729686001	1.060541493	1.010812028	-0.291898865	0.123754434	1.532996465	1.040671314	0.859172429	0.874714447
VNG0969H	0.988759608	0.951094532	1.174467952	1.225899517	1.072938404	0.905608509	1.11628983	1.702508783	1.655081227	1.044963422	1.213295739	1.23753187
VNG0970G	1.038233004	1.019694795	0.563808056	0.496289431	0.748411841	0.639034598	-0.101176004	0.625453885	1.642869065	0.792474767	0.803935959	0.57966893
VNG0971G	0.515618476	0.877877639	0.703018629	0.747597694	0.919314179	0.741652572	0.162535872	1.046776925	1.767012743	0.710296629	0.969805693	0.879942499
VNG0973G	0.916313049	0.830895621	0.70078273	0.331128827	0.894555357	0.809837665	-0.402691696	0.241371104	1.631227058	0.767379727	0.68529624	0.691975793
VNG0974G	0.347175665	0.7979306	0.483833985	0.565803388	0.933524332	0.731708032	0.053242122	0.902397223	0.751399997	0.418919321	0.803984913	0.613993743
VNG0976G	0.23689695	0.594779592	0.519453505	0.225067811	0.634766632	0.705788372	0.164737271	0.213656419	0.701794719	0.221182399	0.758792894	0.784764614
VNG0978H	-0.346570096	-0.259214321	-0.180233308	-0.063191393	-0.053250185	-0.114294705	-0.184587158	0.743254696	0.157389965	-0.136363186	0.0706904	-0.097259162
VNG0979H	-0.62483394	0.739795416	-0.213540073	-0.084859174	0.881053463	-0.09818799	0.936103106	-0.292258369	0.391871683	0.333439988	-0.002903035	0.504842537
VNG0981C	0.119726983	-0.34797611	-0.465577357	-0.702859657	0.776643398	0.051417951	-1.996061678	0.96518367	-0.1393423	0.094769956	0.809570011	0.035703052
VNG0982C	-0.385435718	0.052022888	0.327316624	-0.185712777	0.025448631	-0.102753165	-0.811966086	0.006679416	-0.150857769	0.082855529	0.242104769	0.536667055
VNG0983C	-0.042447716	-0.558086016	-0.625249726	-0.201280503	-0.068106692	-0.622048127	-0.085904341	-0.366856671	-1.162230303	-0.607662697	-0.340183875	-0.405618304
VNG0985H	0.754999705	0.783577852	0.431891882	-1.070718433	0.357758414	1.209452858	0.428742101	0.587705196	-0.089260095	0.81520782	-0.004068625	1.01897294
VNG0986H	1.182707442	-0.144252335	0.171486836	-0.390122021	0.536704344	-0.129615837	0.752961355	1.112959926	-0.610808893	-0.142380711	-0.609578202	0.272831344
VNG0987H	0.143708026	-0.351456255	-0.3966323	0.508179181	-0.184150493	-0.463656174	0.051067044	-0.870492445	-1.17719075	0.917790157	-0.351741595	-0.743158877
VNG0988H	1.203380224	0.561988657	0.762529617	0.135303338	0.794375149	0.216227698	1.057475506	0.680135663	0.164246205	0.992794608	0.433030651	0.292242534
VNG0989C	-0.528172739	-0.104689961	-1.452144431	-0.63728362	0.377123238	-0.53183607	0.346762839	-2.108678392	-1.426973577	-0.829872252	-0.662286427	-1.612442278
VNG0990H	-0.689713357	0.705845326	0.856876931	-0.279994899	1.147196343	0.787718321	0.599969049	0.170880638	-1.301822136	0.409124133	0.677177809	-0.72988939
VNG0991H	1.279552178	0.940172958	0.738096959	1.167667757	0.989764597	0.550085217	-0.321497215	0.224861167	0.309547361	1.176362322	0.748259703	0.408106044
VNG0992H	0.347002168	0.622481404	0.770621186	0.34299684	0.319424363	0.775420629	-0.926051127	-0.806381169	0.605212783	0.510680908	0.796655522	0.597789253
VNG0993H	1.239446703	1.553785978	0.735271307	1.926716892	1.897867027	1.282222348	0.120846239	-0.42463362	-0.673326195	2.625446493	1.703413722	1.312884737
VNG0995H	0.926470608	0.601718707	0.230420526	0.275433322	0.407149609	-0.06843659	0.764548027	1.453307644	1.997076646	0.134601447	0.363935118	0.060504687
VNG0996G	1.757150754	2.037148206	0.938381126	2.178173585	1.975434443	0.459448546	0.761641783	0.602595294	1.610972365	3.09173684	1.982604585	1.060582586
VNG0997G	-0.31370698	-0.182899474	-0.043288559	-0.783698607	-0.494422206	-0.487588287	-0.984323105	-0.364922757	-0.21362563	-0.531963607	-0.583999467	-0.537988912
VNG0998G	-0.135047579	0.375740609	0.00569178	-0.330744795	-0.319396743	-0.638619226	-0.90295246	-0.471605711	0.168781287	0.082513596	-0.145092388	-0.250119215
VNG0999H	0.393738089	0.494041818	0.439482816	0.100337075	-0.337761658	-0.452776956	-0.518676811	0.002189221	0.021391793	0.089677123	-0.334821125	-0.364157656
VNG1000H	0.290115046	-1.240468532	-0.502677673	-0.411668223	-0.492084249	-0.375614924	1.364393749	-0.263248522	-0.150586987	-0.622816916	-1.025948557	0.324121972
VNG1001G	-1.32816517	-0.813224538	-0.642199365	-0.040552144	-0.63697803	-0.170331263	0.400337236	0.306061124	0.856033305	-0.482046939	-0.63373394	-0.230802752
VNG1002H	-0.89005225	-0.60783147	-0.914899565	-1.400852766	-1.617142247	-1.142562251	-1.016568486	-0.654193658	-0.172914558	-1.298527792	-1.029792036	-0.976447531
VNG1003H	0.197203103	-0.397256613	0.182426661	-0.144317978	0.042469079	0.388280278	-0.018464082	0.224947651	-0.460526715	-0.25753497	-0.13327777	0.167043066
VNG1005H	-0.028366013	-0.604965333	0.290495118	-1.072229201	-0.024678738	-0.226823703	0.447871275	0.851942598	0.776241607	-0.838418813	0.432048418	-0.054330558
VNG1006H	-0.823599885	-0.222835748	-0.243629235	-0.473591294	-0.485567067	-0.115082004	0.217836729	0.287095157	0.39967713	0.063418546	-0.450748711	0.413718521
VNG1007H	-0.156381952	-0.220630585	0.263967481	-0.359515905	-0.035659196	-0.199590474	-0.022809254	-0.113970369	-0.907231877	-0.175167649	-0.094765639	-0.027844705
VNG1008G	0.268071253	0.25463916	0.22212975	0.19463972	0.19070711	-0.424814509	-0.16033526	0.650091418	1.807469483	0.005484337	0.066440623	-0.030162392
VNG1009G	0.937420617	0.465626683	0.32432477	0.127988693	0.353831318	-0.075704451	-0.112098592	0.71315774	1.791712875	0.056054359	0.017621768	-0.021049357
VNG1011C	-0.059669999	0.346766529	-0.066421672	0.064770844	0.047455657	0.150875525	-0.059768909	0.239269444	0.372655859	-0.407807536	-0.283458811	0.01737835
VNG1012H	-0.213445532	0.180181035	0.454082511	-0.33648346	0.454865912	0.506446447	0.416865992	0.38492277	0.710348231	-0.293485403	0.472097193	0.475772264
VNG1013G	0.602579711	1.480914328	1.451618997	0.59095851	1.073189301	1.19103533	0.469589707	0.465955171	1.005090088	0.580907031	1.381276951	1.267960618
VNG1014G	0.682877948	0.921037371	0.548312346	-1.142222484	0.572327548	0.97711072	-1.950416335	-0.721860929	-0.777424442	0.484348376	1.004450041	-0.230953932
VNG1015H	0.069146272	0.073028097	-0.520042449	-0.12526063	-0.118276226	0.29471506	-2.483816774	-1.25977979	0.54506027	-0.275578854	-0.288430866	0.088079455
VNG1017H	-0.550264241	-0.107187953	0.056864497	0.407536598	-0.159859655	-0.769116623	0.027154856	1.651617603	2.154017567	0.338828489	0.0873507	0.037300441
VNG1018G	0.339673179	0.186061178	-0.24405593	0.312031281	-1.338471634	-0.418859816	-0.007602499	0.505373156	1.886430061	0.89708508	-0.298378431	-0.104009715
VNG1020C	1.329205239	0.478892794	0.315124719	0.987115766	0.390440026	0.192799105	0.215612992	1.61337197	1.959082648	2.045356159	0.252585276	0.358787124
VNG1021C	0.811605512	1.167978145	0.72482321	0.453484781	0.762072349	0.543904693	0.035847682	0.437347777	1.741141484	0.877569468	0.947922799	0.817211992
VNG1023C	0.825318938	1.177176426	0.991537145	0.545816349	0.919023149	0.557696285	0.929391351	1.06193253	1.936843071	0.98401679	0.974451401	1.012931524
VNG1024C	0.582070223	1.272099298	0.988652184	0.816305926	0.973462614	0.808297268	0.4550868	0.674484668	1.910126205	1.074728158	1.132567774	1.00976213
VNG1025H	1.06627101	1.583251666	1.200473513	0.850066808	1.422304651	0.935633105	0.561402182	1.085526828	2.092583458	1.239899433	1.337731026	1.193424096
VNG1026H	0.804700412	1.708050696	1.203754559	0.33755859	0.786745781	0.97417957	0.35369137	-0.143806158	1.016919047	1.157676199	1.604733919	1.428245267
VNG1027G	-1.290959276	-1.48045299	-0.731716941	-0.857355904	-0.667387	-0.150550867	-0.351379989	-0.539724856	-0.916675315	-0.664829117	-0.296098193	-0.241977567
VNG1029C	-0.606570282	-0.298107743	-0.061007092	-0.731869186	-0.163777911	0.016426748	-1.065104987	-0.422840645	-0.108579848	-0.439602937	0.241876701	0.239118902
VNG1030G	-0.021728578	-0.882278556	-0.250559461	-1.005885376	0.67684097	0.249217745	1.646536365	1.270142202	0.762135531	-0.974818423	0.461995104	-0.676097625
